date,precip,avg temp
2010-01-01,0.0,42.34247897328266
2010-01-02,0.0,39.66212949785272
2010-01-03,0.0,39.85380881837282
2010-01-04,0.0,35.46973142942048
2010-01-05,0.0,32.35833889108347
2010-01-06,0.0,36.631327479585956
2010-01-07,0.0,39.66178401656677
2010-01-08,0.0,24.452596696104237
2010-01-09,0.0,20.922611174176982
2010-01-10,0.0,29.856980615842133
2010-01-11,0.0,32.18680910324548
2010-01-12,0.0,36.60048179183739
2010-01-13,0.0,46.7711002194357
2010-01-14,0.0,50.43930232899008
2010-01-15,0.17214500277950096,53.19475625704757
2010-01-16,0.26464590405846916,46.80710641780671
2010-01-17,0.0,43.58239690179404
2010-01-18,0.0,49.477627410227086
2010-01-19,0.0,56.09826915948497
2010-01-20,0.0004793806606697111,55.53895114791617
2010-01-21,0.005385746322948403,56.96759282496522
2010-01-22,0.0,57.16675219979716
2010-01-23,0.01982729782638753,65.55174918411699
2010-01-24,0.16655377301163893,50.31246114138196
2010-01-25,0.0,43.71626675769741
2010-01-26,0.0,42.879200371945714
2010-01-27,0.0,47.610092543076675
2010-01-28,0.33895491717645493,56.47005371719594
2010-01-29,1.291597893597968,45.04760318190422
2010-01-30,0.0,30.377936615817458
2010-01-31,0.0,36.62366835411082
2010-02-01,0.0,37.50807484256778
2010-02-02,0.0,44.22859845376918
2010-02-03,0.6068069742497871,43.197346001809734
2010-02-04,1.2072272026895083,42.69841751255787
2010-02-05,0.0316080370303284,43.143527357392465
2010-02-06,0.005779851305601489,45.82247578385724
2010-02-07,0.0,47.2558455399156
2010-02-08,0.1094856478303931,46.72494166760396
2010-02-09,0.003483425279528581,37.81328543878355
2010-02-10,0.0,36.2349012929715
2010-02-11,0.14343192784662362,37.39095787687303
2010-02-12,0.2188436957460733,35.56171086399124
2010-02-13,0.0,41.28084758447345
2010-02-14,0.0,48.71097830127445
2010-02-15,0.0,41.01334069971586
2010-02-16,0.0,36.04779310329978
2010-02-17,0.0,37.65127954453666
2010-02-18,0.0,42.49813526536667
2010-02-19,0.0,48.85821317814134
2010-02-20,0.0,55.95587039271768
2010-02-21,0.027901746267605672,59.622153482190285
2010-02-22,0.0,51.363081302088624
2010-02-23,0.18982339450945718,37.523748135487615
2010-02-24,0.11141606136783636,28.231491492192944
2010-02-25,0.0,39.66114408368267
2010-02-26,0.0,50.344767752088465
2010-02-27,0.0,42.09224932902475
2010-02-28,0.009650130280113696,46.66414940668378
2010-03-01,0.40077398548358883,50.468886013391455
2010-03-02,0.017996319162343247,35.70491465767299
2010-03-03,0.0,43.59532874007538
2010-03-04,0.0,51.58465249073075
2010-03-05,0.0,56.085736876772415
2010-03-06,0.00040739422546248033,54.63039275407704
2010-03-07,0.053525684532551396,57.55587087436368
2010-03-08,0.048092642422908505,56.992857406268115
2010-03-09,0.05133630659381599,59.68837159845175
2010-03-10,0.0,57.52685828338082
2010-03-11,0.0,52.43063789313559
2010-03-12,0.0,48.989967331179045
2010-03-13,0.0,50.0669032572188
2010-03-14,0.0,54.18686310542315
2010-03-15,0.0,62.45864022356014
2010-03-16,0.7112451353858125,45.782909662500295
2010-03-17,0.0213792955261983,45.98474525644043
