08206900 Elevation,08206900 Capacity
155.7,2382.0
155.8,2425.0
155.9,2469.0
156.0,2513.0
156.1,2558.0
156.2,2603.0
156.3,2650.0
156.4,2697.0
156.5,2745.0
156.6,2793.0
156.7,2843.0
156.8,2893.0
156.9,2944.0
157.0,2996.0
157.1,3048.0
157.2,3101.0
157.3,3156.0
157.4,3211.0
157.5,3266.0
157.6,3323.0
157.7,3380.0
157.8,3439.0
157.9,3498.0
158.0,3558.0
158.1,3620.0
158.2,3682.0
158.3,3745.0
158.4,3810.0
158.5,3875.0
158.6,3941.0
158.7,4009.0
158.8,4078.0
158.9,4148.0
159.0,4219.0
159.1,4291.0
159.2,4364.0
159.3,4439.0
159.4,4514.0
159.5,4591.0
159.6,4669.0
159.7,4749.0
159.8,4830.0
159.9,4912.0
160.0,4995.0
160.1,5079.0
160.2,5165.0
160.3,5252.0
160.4,5341.0
160.5,5430.0
160.6,5521.0
160.7,5614.0
160.8,5708.0
160.9,5803.0
161.0,5900.0
161.1,5998.0
161.2,6098.0
161.3,6199.0
161.4,6302.0
161.5,6406.0
161.6,6512.0
161.7,6619.0
161.8,6727.0
161.9,6837.0
162.0,6949.0
162.1,7062.0
162.2,7176.0
162.3,7292.0
162.4,7409.0
162.5,7528.0
162.6,7648.0
162.7,7770.0
162.8,7894.0
162.9,8020.0
163.0,8147.0
163.1,8277.0
163.2,8408.0
163.3,8541.0
163.4,8676.0
163.5,8812.0
163.6,8950.0
163.7,9090.0
163.8,9231.0
163.9,9374.0
164.0,9519.0
164.1,9665.0
164.2,9813.0
164.3,9963.0
164.4,10114.0
164.5,10267.0
164.6,10421.0
164.7,10577.0
164.8,10735.0
164.9,10894.0
165.0,11055.0
165.1,11218.0
165.2,11382.0
165.3,11548.0
165.4,11716.0
165.5,11885.0
165.6,12056.0
165.7,12228.0
165.8,12402.0
165.9,12578.0
166.0,12755.0
166.1,12935.0
166.2,13116.0
166.3,13299.0
166.4,13484.0
166.5,13671.0
166.6,13860.0
166.7,14051.0
166.8,14244.0
166.9,14440.0
167.0,14637.0
167.1,14837.0
167.2,15039.0
167.3,15242.0
167.4,15449.0
167.5,15657.0
167.6,15868.0
167.7,16082.0
167.8,16298.0
167.9,16517.0
168.0,16737.0
168.1,16961.0
168.2,17186.0
168.3,17415.0
168.4,17645.0
168.5,17879.0
168.6,18115.0
168.7,18354.0
168.8,18596.0
168.9,18841.0
169.0,19090.0
169.1,19341.0
169.2,19595.0
169.3,19851.0
169.4,20111.0
169.5,20374.0
169.6,20639.0
169.7,20908.0
169.8,21180.0
169.9,21454.0
170.0,21732.0
170.1,22013.0
170.2,22297.0
170.3,22584.0
170.4,22874.0
170.5,23168.0
170.6,23464.0
170.7,23763.0
170.8,24066.0
170.9,24371.0
171.0,24681.0
171.1,24991.0
171.2,25305.0
171.3,25624.0
171.4,25944.0
171.5,26267.0
171.6,26593.0
171.7,26921.0
171.8,27254.0
171.9,27590.0
172.0,27929.0
172.1,28271.0
172.2,28618.0
172.3,28967.0
172.4,29318.0
172.5,29674.0
172.6,30032.0
172.7,30393.0
172.8,30758.0
172.9,31127.0
173.0,31499.0
173.1,31873.0
173.2,32252.0
173.3,32633.0
173.4,33019.0
173.5,33407.0
173.6,33797.0
173.7,34194.0
173.8,34594.0
173.9,34995.0
174.0,35402.0
174.1,35813.0
174.2,36226.0
174.3,36641.0
174.4,37062.0
174.5,37484.0
174.6,37909.0
174.7,38338.0
174.8,38770.0
174.9,39206.0
175.0,39644.0
175.1,40085.0
175.2,40530.0
175.3,40978.0
175.4,41428.0
175.5,41882.0
175.6,42339.0
175.7,42801.0
175.8,43264.0
175.9,43730.0
176.0,44201.0
176.1,44676.0
176.2,45152.0
176.3,45634.0
176.4,46118.0
176.5,46607.0
176.6,47098.0
176.7,47596.0
176.8,48097.0
176.9,48602.0
177.0,49109.0
177.1,49624.0
177.2,50140.0
177.3,50661.0
177.4,51185.0
177.5,51713.0
177.6,52245.0
177.7,52782.0
177.8,53322.0
177.9,53866.0
178.0,54412.0
178.1,54966.0
178.2,55521.0
178.3,56084.0
178.4,56648.0
178.5,57218.0
178.6,57789.0
178.7,58368.0
178.8,58949.0
178.9,59536.0
179.0,60124.0
179.1,60719.0
179.2,61318.0
179.3,61919.0
179.4,62525.0
179.5,63134.0
179.6,63747.0
179.7,64364.0
179.8,64984.0
179.9,65608.0
180.0,66237.0
180.1,66869.0
180.2,67507.0
180.3,68145.0
180.4,68790.0
180.5,69438.0
180.6,70092.0
180.7,70748.0
180.8,71407.0
180.9,72073.0
181.0,72741.0
181.1,73411.0
181.2,74089.0
181.3,74768.0
181.4,75452.0
181.5,76141.0
181.6,76834.0
181.7,77532.0
181.8,78232.0
181.9,78937.0
182.0,79646.0
182.1,80358.0
182.2,81074.0
182.3,81795.0
182.4,82521.0
182.5,83248.0
182.6,83983.0
182.7,84720.0
182.8,85461.0
182.9,86208.0
183.0,86958.0
183.1,87714.0
183.2,88471.0
183.3,89236.0
183.4,90005.0
183.5,90776.0
183.6,91552.0
183.7,92332.0
183.8,93115.0
183.9,93903.0
184.0,94697.0
184.1,95494.0
184.2,96295.0
184.3,97101.0
184.4,97911.0
184.5,98726.0
184.6,99545.0
184.7,100367.0
184.8,101196.0
184.9,102027.0
185.0,102860.0
185.1,103701.0
185.2,104543.0
185.3,105390.0
185.4,106242.0
185.5,107096.0
185.6,107955.0
185.7,108815.0
185.8,109681.0
185.9,110551.0
186.0,111426.0
186.1,112303.0
186.2,113184.0
186.3,114068.0
186.4,114956.0
186.5,115849.0
186.6,116745.0
186.7,117645.0
186.8,118549.0
186.9,119458.0
187.0,120370.0
187.1,121286.0
187.2,122206.0
187.3,123129.0
187.4,124056.0
187.5,124991.0
187.6,125925.0
187.7,126866.0
187.8,127810.0
187.9,128760.0
188.0,129713.0
188.1,130668.0
188.2,131630.0
188.3,132594.0
188.4,133563.0
188.5,134536.0
188.6,135512.0
188.7,136492.0
188.8,137477.0
188.9,138466.0
189.0,139458.0
189.1,140455.0
189.2,141453.0
189.3,142456.0
189.4,143462.0
189.5,144474.0
189.6,145487.0
189.7,146504.0
189.8,147525.0
189.9,148551.0
190.0,149580.0
190.1,150613.0
190.2,151648.0
190.3,152691.0
190.4,153733.0
190.5,154782.0
190.6,155833.0
190.7,156892.0
190.8,157950.0
190.9,159015.0
191.0,160083.0
191.1,161155.0
191.2,162231.0
191.3,163310.0
191.4,164394.0
191.5,165480.0
191.6,166573.0
191.7,167668.0
191.8,168767.0
191.9,169871.0
192.0,170980.0
192.1,172094.0
192.2,173209.0
192.3,174332.0
192.4,175459.0
192.5,176591.0
192.6,177727.0
192.7,178868.0
192.8,180014.0
192.9,181166.0
193.0,182321.0
193.1,183480.0
193.2,184644.0
193.3,185813.0
193.4,186986.0
193.5,188166.0
193.6,189348.0
193.7,190537.0
193.8,191731.0
193.9,192929.0
194.0,194132.0
194.1,195340.0
194.2,196552.0
194.3,197769.0
194.4,198992.0
194.5,200218.0
194.6,201451.0
194.7,202686.0
194.8,203928.0
194.9,205174.0
195.0,206426.0
195.1,207681.0
195.2,208942.0
195.3,210207.0
195.4,211476.0
195.5,212753.0
195.6,214031.0
195.7,215317.0
195.8,216605.0
195.9,217899.0
196.0,219197.0
196.1,220500.0
196.2,221809.0
196.3,223120.0
196.4,224438.0
196.5,225760.0
196.6,227087.0
196.7,228421.0
196.8,229752.0
196.9,231107.0
197.0,232438.0
197.1,233792.0
197.2,235147.0
197.3,236524.0
197.4,237879.0
197.5,239256.0
197.6,240634.0
197.7,242011.0
197.8,243411.0
197.9,244812.0
198.0,246212.0
198.1,247612.0
198.2,249013.0
198.3,250436.0
198.4,251860.0
198.5,253306.0
198.6,254752.0
198.7,256198.0
198.8,257645.0
198.9,259114.0
199.0,260583.0
199.1,262075.0
199.2,263545.0
199.3,265037.0
199.4,266529.0
199.5,268044.0
199.6,269536.0
199.7,271051.0
199.8,272567.0
199.9,274105.0
200.0,275620.0
200.1,277158.0
200.2,278696.0
200.3,280257.0
200.4,281795.0
200.5,283356.0
200.6,284917.0
200.7,286478.0
200.8,288062.0
200.9,289624.0
201.0,291208.0
201.1,292792.0
201.2,294399.0
201.3,295983.0
201.4,297590.0
201.5,299197.0
201.6,300803.0
201.7,302433.0
201.8,304040.0
201.9,305670.0
202.0,307300.0
202.1,308930.0
202.2,310583.0
202.3,312213.0
202.4,313866.0
202.5,315519.0
202.6,317172.0
202.7,318848.0
202.8,320500.0
202.9,322176.0
203.0,323852.0
203.1,325551.0
203.2,327227.0
203.3,328926.0
203.4,330624.0
203.5,332323.0
203.6,334022.0
203.7,335721.0
203.8,337443.0
203.9,339164.0
204.0,340886.0
204.1,342608.0
204.2,344353.0
204.3,346074.0
204.4,347819.0
204.5,349564.0
204.6,351309.0
204.7,353076.0
204.8,354821.0
204.9,356589.0
205.0,358356.0
205.1,360124.0
205.2,361915.0
205.3,363682.0
205.4,365473.0
205.5,367264.0
205.6,369054.0
205.7,370868.0
205.8,372658.0
205.9,374472.0
206.0,376286.0
206.1,378122.0
206.2,379936.0
206.3,381772.0
206.4,383609.0
206.5,385445.0
206.6,387305.0
206.7,389164.0
206.8,391024.0
206.9,392883.0
207.0,394743.0
207.1,396625.0
207.2,398508.0
207.3,400390.0
207.4,402296.0
207.5,404178.0
207.6,406084.0
207.7,407989.0
207.8,409917.0
207.9,411823.0
208.0,413751.0
208.1,415680.0
208.2,417608.0
208.3,419536.0
208.4,421488.0
208.5,423439.0
208.6,425390.0
208.7,427342.0
208.8,429293.0
208.9,431267.0
209.0,433242.0
209.1,435216.0
209.2,437190.0
209.3,439187.0
209.4,441162.0
209.5,443159.0
209.6,445156.0
209.7,447176.0
209.8,449174.0
209.9,451194.0
210.0,453214.0
210.1,455234.0
210.2,457254.0
210.3,459298.0
210.4,461341.0
210.5,463384.0
210.6,465427.0
210.7,467470.0
210.8,469536.0
210.9,471579.0
211.0,473646.0
211.1,475735.0
211.2,477801.0
211.3,479890.0
211.4,481956.0
211.5,484045.0
211.6,486134.0
211.7,488246.0
211.8,490335.0
211.9,492447.0
212.0,494559.0
212.1,496671.0
212.2,498806.0
212.3,500918.0
212.4,503053.0
212.5,505188.0
212.6,507346.0
212.7,509481.0
212.8,511639.0
212.9,513797.0
213.0,515955.0
213.1,518136.0
213.2,520317.0
213.3,522498.0
213.4,524679.0
213.5,526883.0
213.6,529086.0
213.7,531290.0
213.8,533517.0
213.9,535744.0
214.0,537971.0
214.1,540197.0
214.2,542447.0
214.3,544697.0
214.4,546947.0
214.5,549197.0
214.6,551469.0
214.7,553742.0
214.8,556038.0
214.9,558310.0
215.0,560606.0
215.1,562925.0
215.2,565220.0
215.3,567539.0
215.4,569858.0
215.5,572176.0
215.6,574518.0
215.7,576860.0
215.8,579201.0
215.9,581543.0
216.0,583907.0
216.1,586249.0
216.2,588613.0
216.3,591001.0
216.4,593366.0
216.5,595753.0
216.6,598141.0
216.7,600528.0
216.8,602939.0
216.9,605349.0
217.0,607759.0
217.1,610170.0
217.2,612580.0
217.3,615014.0
217.4,617447.0
217.5,619881.0
217.6,622314.0
217.7,624748.0
217.8,627204.0
217.9,629660.0
218.0,632117.0
218.1,634573.0
218.2,637052.0
218.3,639509.0
218.4,641988.0
218.5,644467.0
218.6,646970.0
218.7,649449.0
218.8,651951.0
218.9,654454.0
219.0,656979.0
219.1,659481.0
219.2,662006.0
219.3,664532.0
219.4,667057.0
219.5,669605.0
219.6,672130.0
219.7,674679.0
219.8,677227.0
219.9,679798.0
220.0,682346.0
220.1,684917.0
220.2,687511.0
220.3,690083.0
220.4,692677.0
220.5,695271.0
220.6,697874.48
220.7,700483.35
220.8,703098.49
220.9,705719.92
221.0,708347.62
221.1,710981.6
221.2,713621.87
221.3,716268.42
221.4,718921.24
221.5,721580.35
221.6,724245.73
221.7,726917.4
221.8,729595.35
221.9,732279.57
222.0,734970.08
222.1,737666.87
222.2,740369.94
222.3,743079.29
222.4,745794.92
222.5,748516.82
222.6,751245.01
222.7,753979.48
222.8,756720.23
222.9,759467.26
223.0,762220.57
223.1,764980.17
223.2,767746.04
223.3,770518.19
223.4,773296.62
223.5,776081.33
