08131200 Elevation,08131200 Capacity
1873.64,89.4
1873.65,89.9
1873.66,90.4
1873.67,90.8
1873.68,91.3
1873.69,91.7
1873.7,92.2
1873.71,92.7
1873.72,93.1
1873.73,93.6
1873.74,94.0
1873.75,94.5
1873.76,95.0
1873.77,95.4
1873.78,95.9
1873.79,96.3
1873.8,96.8
1873.81,97.3
1873.82,97.7
1873.83,98.2
1873.84,98.6
1873.85,99.1
1873.86,99.6
1873.87,100.0
1873.88,100.5
1873.89,100.9
1873.9,101.4
1873.91,101.9
1873.92,102.3
1873.93,102.8
1873.94,103.2
1873.95,103.7
1873.96,104.2
1873.97,104.6
1873.98,105.1
1873.99,105.5
1874.0,106.0
1874.01,106.6
1874.02,107.2
1874.03,107.8
1874.04,108.4
1874.05,109.0
1874.06,109.5
1874.07,110.1
1874.08,110.7
1874.09,111.3
1874.1,111.9
1874.11,112.5
1874.12,113.1
1874.13,113.7
1874.14,114.3
1874.15,114.9
1874.16,115.4
1874.17,116.0
1874.18,116.6
1874.19,117.2
1874.2,117.8
1874.21,118.4
1874.22,119.0
1874.23,119.6
1874.24,120.2
1874.25,120.8
1874.26,121.3
1874.27,121.9
1874.28,122.5
1874.29,123.1
1874.3,123.7
1874.31,124.3
1874.32,124.9
1874.33,125.5
1874.34,126.1
1874.35,126.6
1874.36,127.2
1874.37,127.8
1874.38,128.4
1874.39,129.0
1874.4,129.6
1874.41,130.2
1874.42,130.8
1874.43,131.4
1874.44,132.0
1874.45,132.5
1874.46,133.1
1874.47,133.7
1874.48,134.3
1874.49,134.9
1874.5,135.5
1874.51,136.1
1874.52,136.7
1874.53,137.3
1874.54,137.9
1874.55,138.5
1874.56,139.0
1874.57,139.6
1874.58,140.2
1874.59,140.8
1874.6,141.4
1874.61,142.0
1874.62,142.6
1874.63,143.2
1874.64,143.8
1874.65,144.4
1874.66,144.9
1874.67,145.5
1874.68,146.1
1874.69,146.7
1874.7,147.3
1874.71,147.9
1874.72,148.5
1874.73,149.1
1874.74,149.7
1874.75,150.2
1874.76,150.8
1874.77,151.4
1874.78,152.0
1874.79,152.6
1874.8,153.2
1874.81,153.8
1874.82,154.4
1874.83,155.0
1874.84,155.6
1874.85,156.1
1874.86,156.7
1874.87,157.3
1874.88,157.9
1874.89,158.5
1874.9,159.1
1874.91,159.7
1874.92,160.3
1874.93,160.9
1874.94,161.5
1874.95,162.0
1874.96,162.6
1874.97,163.2
1874.98,163.8
1874.99,164.4
1875.0,165.0
1875.01,165.9
1875.02,166.8
1875.03,167.6
1875.04,168.5
1875.05,169.4
1875.06,170.3
1875.07,171.2
1875.08,172.0
1875.09,172.9
1875.1,173.8
1875.11,174.7
1875.12,175.6
1875.13,176.4
1875.14,177.3
1875.15,178.2
1875.16,179.1
1875.17,180.0
1875.18,180.8
1875.19,181.7
1875.2,182.6
1875.21,183.5
1875.22,184.4
1875.23,185.2
1875.24,186.1
1875.25,187.0
1875.26,187.9
1875.27,188.8
1875.28,189.6
1875.29,190.5
1875.3,191.4
1875.31,192.3
1875.32,193.2
1875.33,194.0
1875.34,194.9
1875.35,195.8
1875.36,196.7
1875.37,197.6
1875.38,198.4
1875.39,199.3
1875.4,200.2
1875.41,201.1
1875.42,202.0
1875.43,202.8
1875.44,203.7
1875.45,204.6
1875.46,205.5
1875.47,206.4
1875.48,207.2
1875.49,208.1
1875.5,209.0
1875.51,209.9
1875.52,210.8
1875.53,211.6
1875.54,212.5
1875.55,213.4
1875.56,214.3
1875.57,215.2
1875.58,216.0
1875.59,216.9
1875.6,217.8
1875.61,218.7
1875.62,219.6
1875.63,220.4
1875.64,221.3
1875.65,222.2
1875.66,223.1
1875.67,224.0
1875.68,224.8
1875.69,225.7
1875.7,226.6
1875.71,227.5
1875.72,228.4
1875.73,229.2
1875.74,230.1
1875.75,231.0
1875.76,231.9
1875.77,232.8
1875.78,233.6
1875.79,234.5
1875.8,235.4
1875.81,236.3
1875.82,237.2
1875.83,238.0
1875.84,238.9
1875.85,239.8
1875.86,240.7
1875.87,241.6
1875.88,242.4
1875.89,243.3
1875.9,244.2
1875.91,245.1
1875.92,246.0
1875.93,246.8
1875.94,247.7
1875.95,248.6
1875.96,249.5
1875.97,250.4
1875.98,251.2
1875.99,252.1
1876.0,253.0
1876.01,254.4
1876.02,255.8
1876.03,257.1
1876.04,258.5
1876.05,259.9
1876.06,261.3
1876.07,262.7
1876.08,264.0
1876.09,265.4
1876.1,266.8
1876.11,268.2
1876.12,269.6
1876.13,270.9
1876.14,272.3
1876.15,273.7
1876.16,275.1
1876.17,276.5
1876.18,277.8
1876.19,279.2
1876.2,280.6
1876.21,282.0
1876.22,283.4
1876.23,284.7
1876.24,286.1
1876.25,287.5
1876.26,288.9
1876.27,290.3
1876.28,291.6
1876.29,293.0
1876.3,294.4
1876.31,295.8
1876.32,297.2
1876.33,298.5
1876.34,299.9
1876.35,301.3
1876.36,302.7
1876.37,304.1
1876.38,305.4
1876.39,306.8
1876.4,308.2
1876.41,309.6
1876.42,311.0
1876.43,312.3
1876.44,313.7
1876.45,315.1
1876.46,316.5
1876.47,317.9
1876.48,319.2
1876.49,320.6
1876.5,322.0
1876.51,323.4
1876.52,324.8
1876.53,326.1
1876.54,327.5
1876.55,328.9
1876.56,330.3
1876.57,331.7
1876.58,333.0
1876.59,334.4
1876.6,335.8
1876.61,337.2
1876.62,338.6
1876.63,339.9
1876.64,341.3
1876.65,342.7
1876.66,344.1
1876.67,345.5
1876.68,346.8
1876.69,348.2
1876.7,349.6
1876.71,351.0
1876.72,352.4
1876.73,353.7
1876.74,355.1
1876.75,356.5
1876.76,357.9
1876.77,359.3
1876.78,360.6
1876.79,362.0
1876.8,363.4
1876.81,364.8
1876.82,366.2
1876.83,367.5
1876.84,368.9
1876.85,370.3
1876.86,371.7
1876.87,373.1
1876.88,374.4
1876.89,375.8
1876.9,377.2
1876.91,378.6
1876.92,380.0
1876.93,381.3
1876.94,382.7
1876.95,384.1
1876.96,385.5
1876.97,386.9
1876.98,388.2
1876.99,389.6
1877.0,391.0
1877.01,393.0
1877.02,394.9
1877.03,396.9
1877.04,398.8
1877.05,400.8
1877.06,402.7
1877.07,404.6
1877.08,406.6
1877.09,408.5
1877.1,410.5
1877.11,412.4
1877.12,414.4
1877.13,416.4
1877.14,418.3
1877.15,420.3
1877.16,422.2
1877.17,424.2
1877.18,426.1
1877.19,428.0
1877.2,430.0
1877.21,431.9
1877.22,433.9
1877.23,435.8
1877.24,437.8
1877.25,439.8
1877.26,441.7
1877.27,443.7
1877.28,445.6
1877.29,447.6
1877.3,449.5
1877.31,451.5
1877.32,453.4
1877.33,455.3
1877.34,457.3
1877.35,459.2
1877.36,461.2
1877.37,463.1
1877.38,465.1
1877.39,467.1
1877.4,469.0
1877.41,471.0
1877.42,472.9
1877.43,474.9
1877.44,476.8
1877.45,478.7
1877.46,480.7
1877.47,482.6
1877.48,484.6
1877.49,486.5
1877.5,488.5
1877.51,490.5
1877.52,492.4
1877.53,494.4
1877.54,496.3
1877.55,498.3
1877.56,500.2
1877.57,502.1
1877.58,504.1
1877.59,506.0
1877.6,508.0
1877.61,509.9
1877.62,511.9
1877.63,513.9
1877.64,515.8
1877.65,517.8
1877.66,519.7
1877.67,521.7
1877.68,523.6
1877.69,525.5
1877.7,527.5
1877.71,529.4
1877.72,531.4
1877.73,533.3
1877.74,535.3
1877.75,537.2
1877.76,539.2
1877.77,541.2
1877.78,543.1
1877.79,545.1
1877.8,547.0
1877.81,549.0
1877.82,550.9
1877.83,552.8
1877.84,554.8
1877.85,556.7
1877.86,558.7
1877.87,560.6
1877.88,562.6
1877.89,564.6
1877.9,566.5
1877.91,568.5
1877.92,570.4
1877.93,572.4
1877.94,574.3
1877.95,576.2
1877.96,578.2
1877.97,580.1
1877.98,582.1
1877.99,584.0
1878.0,586.0
1878.01,588.6
1878.02,591.1
1878.03,593.7
1878.04,596.3
1878.05,598.9
1878.06,601.4
1878.07,604.0
1878.08,606.5
1878.09,609.1
1878.1,611.7
1878.11,614.3
1878.12,616.8
1878.13,619.4
1878.14,622.0
1878.15,624.6
1878.16,627.1
1878.17,629.7
1878.18,632.3
1878.19,634.8
1878.2,637.4
1878.21,640.0
1878.22,642.5
1878.23,645.1
1878.24,647.7
1878.25,650.2
1878.26,652.8
1878.27,655.4
1878.28,658.0
1878.29,660.5
1878.3,663.1
1878.31,665.7
1878.32,668.2
1878.33,670.8
1878.34,673.4
1878.35,675.9
1878.36,678.5
1878.37,681.1
1878.38,683.7
1878.39,686.2
1878.4,688.8
1878.41,691.4
1878.42,694.0
1878.43,696.5
1878.44,699.1
1878.45,701.6
1878.46,704.2
1878.47,706.8
1878.48,709.4
1878.49,711.9
1878.5,714.5
1878.51,717.1
1878.52,719.6
1878.53,722.2
1878.54,724.8
1878.55,727.4
1878.56,729.9
1878.57,732.5
1878.58,735.0
1878.59,737.6
1878.6,740.2
1878.61,742.8
1878.62,745.3
1878.63,747.9
1878.64,750.5
1878.65,753.1
1878.66,755.6
1878.67,758.2
1878.68,760.8
1878.69,763.3
1878.7,765.9
1878.71,768.5
1878.72,771.0
1878.73,773.6
1878.74,776.2
1878.75,778.8
1878.76,781.3
1878.77,783.9
1878.78,786.5
1878.79,789.0
1878.8,791.6
1878.81,794.2
1878.82,796.7
1878.83,799.3
1878.84,801.9
1878.85,804.4
1878.86,807.0
1878.87,809.6
1878.88,812.2
1878.89,814.7
1878.9,817.3
1878.91,819.9
1878.92,822.5
1878.93,825.0
1878.94,827.6
1878.95,830.1
1878.96,832.7
1878.97,835.3
1878.98,837.9
1878.99,840.4
1879.0,843.0
1879.01,846.2
1879.02,849.4
1879.03,852.7
1879.04,855.9
1879.05,859.1
1879.06,862.3
1879.07,865.5
1879.08,868.7
1879.09,872.0
1879.1,875.2
1879.11,878.4
1879.12,881.6
1879.13,884.9
1879.14,888.1
1879.15,891.3
1879.16,894.5
1879.17,897.8
1879.18,901.0
1879.19,904.2
1879.2,907.4
1879.21,910.6
1879.22,913.8
1879.23,917.1
1879.24,920.3
1879.25,923.5
1879.26,926.7
1879.27,929.9
1879.28,933.2
1879.29,936.4
1879.3,939.6
1879.31,942.8
1879.32,946.0
1879.33,949.2
1879.34,952.5
1879.35,955.7
1879.36,958.9
1879.37,962.1
1879.38,965.4
1879.39,968.6
1879.4,971.8
1879.41,975.0
1879.42,978.3
1879.43,981.5
1879.44,984.7
1879.45,987.9
1879.46,991.1
1879.47,994.3
1879.48,997.6
1879.49,1000.8
1879.5,1004.0
1879.51,1007.2
1879.52,1010.4
1879.53,1013.7
1879.54,1016.9
1879.55,1020.1
1879.56,1023.3
1879.57,1026.5
1879.58,1029.7
1879.59,1033.0
1879.6,1036.2
1879.61,1039.4
1879.62,1042.6
1879.63,1045.9
1879.64,1049.1
1879.65,1052.3
1879.66,1055.5
1879.67,1058.8
1879.68,1062.0
1879.69,1065.2
1879.7,1068.4
1879.71,1071.6
1879.72,1074.8
1879.73,1078.1
1879.74,1081.3
1879.75,1084.5
1879.76,1087.7
1879.77,1090.9
1879.78,1094.2
1879.79,1097.4
1879.8,1100.6
1879.81,1103.8
1879.82,1107.0
1879.83,1110.2
1879.84,1113.5
1879.85,1116.7
1879.86,1119.9
1879.87,1123.1
1879.88,1126.4
1879.89,1129.6
1879.9,1132.8
1879.91,1136.0
1879.92,1139.3
1879.93,1142.5
1879.94,1145.7
1879.95,1148.9
1879.96,1152.1
1879.97,1155.3
1879.98,1158.6
1879.99,1161.8
1880.0,1165.0
1880.01,1168.9
1880.02,1172.8
1880.03,1176.7
1880.04,1180.5
1880.05,1184.4
1880.06,1188.3
1880.07,1192.1
1880.08,1196.0
1880.09,1199.9
1880.1,1203.8
1880.11,1207.7
1880.12,1211.6
1880.13,1215.4
1880.14,1219.3
1880.15,1223.2
1880.16,1227.1
1880.17,1231.0
1880.18,1234.9
1880.19,1238.7
1880.2,1242.6
1880.21,1246.5
1880.22,1250.3
1880.23,1254.2
1880.24,1258.1
1880.25,1262.0
1880.26,1265.9
1880.27,1269.8
1880.28,1273.7
1880.29,1277.5
1880.3,1281.4
1880.31,1285.3
1880.32,1289.1
1880.33,1293.0
1880.34,1296.9
1880.35,1300.8
1880.36,1304.7
1880.37,1308.6
1880.38,1312.4
1880.39,1316.3
1880.4,1320.2
1880.41,1324.1
1880.42,1328.0
1880.43,1331.9
1880.44,1335.7
1880.45,1339.6
1880.46,1343.5
1880.47,1347.3
1880.48,1351.2
1880.49,1355.1
1880.5,1359.0
1880.51,1362.9
1880.52,1366.8
1880.53,1370.7
1880.54,1374.5
1880.55,1378.4
1880.56,1382.3
1880.57,1386.1
1880.58,1390.0
1880.59,1393.9
1880.6,1397.8
1880.61,1401.7
1880.62,1405.6
1880.63,1409.4
1880.64,1413.3
1880.65,1417.2
1880.66,1421.1
1880.67,1425.0
1880.68,1428.9
1880.69,1432.7
1880.7,1436.6
1880.71,1440.5
1880.72,1444.3
1880.73,1448.2
1880.74,1452.1
1880.75,1456.0
1880.76,1459.9
1880.77,1463.8
1880.78,1467.7
1880.79,1471.5
1880.8,1475.4
1880.81,1479.3
1880.82,1483.1
1880.83,1487.0
1880.84,1490.9
1880.85,1494.8
1880.86,1498.7
1880.87,1502.6
1880.88,1506.4
1880.89,1510.3
1880.9,1514.2
1880.91,1518.1
1880.92,1522.0
1880.93,1525.9
1880.94,1529.7
1880.95,1533.6
1880.96,1537.5
1880.97,1541.3
1880.98,1545.2
1880.99,1549.1
1881.0,1553.0
1881.01,1557.5
1881.02,1562.1
1881.03,1566.6
1881.04,1571.2
1881.05,1575.7
1881.06,1580.3
1881.07,1584.8
1881.08,1589.3
1881.09,1593.8
1881.1,1598.4
1881.11,1602.9
1881.12,1607.5
1881.13,1612.0
1881.14,1616.6
1881.15,1621.1
1881.16,1625.7
1881.17,1630.2
1881.18,1634.7
1881.19,1639.2
1881.2,1643.8
1881.21,1648.3
1881.22,1652.9
1881.23,1657.4
1881.24,1662.0
1881.25,1666.5
1881.26,1671.0
1881.27,1675.6
1881.28,1680.1
1881.29,1684.7
1881.3,1689.2
1881.31,1693.8
1881.32,1698.3
1881.33,1702.8
1881.34,1707.3
1881.35,1711.9
1881.36,1716.4
1881.37,1721.0
1881.38,1725.5
1881.39,1730.1
1881.4,1734.6
1881.41,1739.2
1881.42,1743.7
1881.43,1748.2
1881.44,1752.7
1881.45,1757.3
1881.46,1761.8
1881.47,1766.4
1881.48,1770.9
1881.49,1775.5
1881.5,1780.0
1881.51,1784.5
1881.52,1789.1
1881.53,1793.6
1881.54,1798.2
1881.55,1802.7
1881.56,1807.3
1881.57,1811.8
1881.58,1816.3
1881.59,1820.8
1881.6,1825.4
1881.61,1829.9
1881.62,1834.5
1881.63,1839.0
1881.64,1843.6
1881.65,1848.1
1881.66,1852.7
1881.67,1857.2
1881.68,1861.7
1881.69,1866.2
1881.7,1870.8
1881.71,1875.3
1881.72,1879.9
1881.73,1884.4
1881.74,1889.0
1881.75,1893.5
1881.76,1898.0
1881.77,1902.6
1881.78,1907.1
1881.79,1911.7
1881.8,1916.2
1881.81,1920.8
1881.82,1925.3
1881.83,1929.8
1881.84,1934.3
1881.85,1938.9
1881.86,1943.4
1881.87,1948.0
1881.88,1952.5
1881.89,1957.1
1881.9,1961.6
1881.91,1966.2
1881.92,1970.7
1881.93,1975.2
1881.94,1979.7
1881.95,1984.3
1881.96,1988.8
1881.97,1993.4
1881.98,1997.9
1881.99,2002.5
1882.0,2007.0
1882.01,2012.2
1882.02,2017.4
1882.03,2022.6
1882.04,2027.8
1882.05,2033.0
1882.06,2038.2
1882.07,2043.3
1882.08,2048.5
1882.09,2053.7
1882.1,2058.9
1882.11,2064.1
1882.12,2069.3
1882.13,2074.5
1882.14,2079.7
1882.15,2084.9
1882.16,2090.1
1882.17,2095.3
1882.18,2100.4
1882.19,2105.6
1882.2,2110.8
1882.21,2116.0
1882.22,2121.2
1882.23,2126.4
1882.24,2131.6
1882.25,2136.8
1882.26,2141.9
1882.27,2147.1
1882.28,2152.3
1882.29,2157.5
1882.3,2162.7
1882.31,2167.9
1882.32,2173.1
1882.33,2178.2
1882.34,2183.4
1882.35,2188.6
1882.36,2193.8
1882.37,2199.0
1882.38,2204.2
1882.39,2209.4
1882.4,2214.6
1882.41,2219.8
1882.42,2225.0
1882.43,2230.2
1882.44,2235.3
1882.45,2240.5
1882.46,2245.7
1882.47,2250.9
1882.48,2256.1
1882.49,2261.3
1882.5,2266.5
1882.51,2271.7
1882.52,2276.9
1882.53,2282.1
1882.54,2287.3
1882.55,2292.5
1882.56,2297.7
1882.57,2302.8
1882.58,2308.0
1882.59,2313.2
1882.6,2318.4
1882.61,2323.6
1882.62,2328.8
1882.63,2334.0
1882.64,2339.2
1882.65,2344.4
1882.66,2349.6
1882.67,2354.8
1882.68,2359.9
1882.69,2365.1
1882.7,2370.3
1882.71,2375.5
1882.72,2380.7
1882.73,2385.9
1882.74,2391.1
1882.75,2396.2
1882.76,2401.4
1882.77,2406.6
1882.78,2411.8
1882.79,2417.0
1882.8,2422.2
1882.81,2427.4
1882.82,2432.6
1882.83,2437.7
1882.84,2442.9
1882.85,2448.1
1882.86,2453.3
1882.87,2458.5
1882.88,2463.7
1882.89,2468.9
1882.9,2474.1
1882.91,2479.3
1882.92,2484.5
1882.93,2489.7
1882.94,2494.8
1882.95,2500.0
1882.96,2505.2
1882.97,2510.4
1882.98,2515.6
1882.99,2520.8
1883.0,2526.0
1883.01,2531.8
1883.02,2537.7
1883.03,2543.5
1883.04,2549.3
1883.05,2555.1
1883.06,2561.0
1883.07,2566.7
1883.08,2572.5
1883.09,2578.4
1883.1,2584.2
1883.11,2590.0
1883.12,2595.8
1883.13,2601.7
1883.14,2607.5
1883.15,2613.3
1883.16,2619.1
1883.17,2625.0
1883.18,2630.8
1883.19,2636.5
1883.2,2642.4
1883.21,2648.2
1883.22,2654.0
1883.23,2659.8
1883.24,2665.7
1883.25,2671.5
1883.26,2677.3
1883.27,2683.2
1883.28,2689.0
1883.29,2694.8
1883.3,2700.6
1883.31,2706.5
1883.32,2712.2
1883.33,2718.0
1883.34,2723.9
1883.35,2729.7
1883.36,2735.5
1883.37,2741.3
1883.38,2747.2
1883.39,2753.0
1883.4,2758.8
1883.41,2764.6
1883.42,2770.5
1883.43,2776.3
1883.44,2782.0
1883.45,2787.9
1883.46,2793.7
1883.47,2799.5
1883.48,2805.3
1883.49,2811.2
1883.5,2817.0
1883.51,2822.8
1883.52,2828.7
1883.53,2834.5
1883.54,2840.3
1883.55,2846.1
1883.56,2852.0
1883.57,2857.7
1883.58,2863.5
1883.59,2869.4
1883.6,2875.2
1883.61,2881.0
1883.62,2886.8
1883.63,2892.7
1883.64,2898.5
1883.65,2904.3
1883.66,2910.1
1883.67,2916.0
1883.68,2921.8
1883.69,2927.5
1883.7,2933.4
1883.71,2939.2
1883.72,2945.0
1883.73,2950.8
1883.74,2956.7
1883.75,2962.5
1883.76,2968.3
1883.77,2974.2
1883.78,2980.0
1883.79,2985.8
1883.8,2991.6
1883.81,2997.5
1883.82,3003.2
1883.83,3009.0
1883.84,3014.9
1883.85,3020.7
1883.86,3026.5
1883.87,3032.3
1883.88,3038.2
1883.89,3044.0
1883.9,3049.8
1883.91,3055.6
1883.92,3061.5
1883.93,3067.3
1883.94,3073.0
1883.95,3078.9
1883.96,3084.7
1883.97,3090.5
1883.98,3096.3
1883.99,3102.2
1884.0,3108.0
1884.01,3114.4
1884.02,3120.8
1884.03,3127.2
1884.04,3133.7
1884.05,3140.1
1884.06,3146.5
1884.07,3152.8
1884.08,3159.3
1884.09,3165.7
1884.1,3172.1
1884.11,3178.5
1884.12,3184.9
1884.13,3191.3
1884.14,3197.7
1884.15,3204.2
1884.16,3210.6
1884.17,3217.0
1884.18,3223.4
1884.19,3229.8
1884.2,3236.2
1884.21,3242.6
1884.22,3249.0
1884.23,3255.4
1884.24,3261.8
1884.25,3268.2
1884.26,3274.7
1884.27,3281.1
1884.28,3287.5
1884.29,3293.9
1884.3,3300.3
1884.31,3306.7
1884.32,3313.1
1884.33,3319.5
1884.34,3325.9
1884.35,3332.3
1884.36,3338.8
1884.37,3345.2
1884.38,3351.6
1884.39,3358.0
1884.4,3364.4
1884.41,3370.8
1884.42,3377.2
1884.43,3383.7
1884.44,3390.0
1884.45,3396.4
1884.46,3402.8
1884.47,3409.3
1884.48,3415.7
1884.49,3422.1
1884.5,3428.5
1884.51,3434.9
1884.52,3441.3
1884.53,3447.7
1884.54,3454.2
1884.55,3460.6
1884.56,3467.0
1884.57,3473.3
1884.58,3479.8
1884.59,3486.2
1884.6,3492.6
1884.61,3499.0
1884.62,3505.4
1884.63,3511.8
1884.64,3518.2
1884.65,3524.7
1884.66,3531.1
1884.67,3537.5
1884.68,3543.9
1884.69,3550.3
1884.7,3556.7
1884.71,3563.1
1884.72,3569.5
1884.73,3575.9
1884.74,3582.3
1884.75,3588.8
1884.76,3595.2
1884.77,3601.6
1884.78,3608.0
1884.79,3614.4
1884.8,3620.8
1884.81,3627.2
1884.82,3633.6
1884.83,3640.0
1884.84,3646.4
1884.85,3652.8
1884.86,3659.3
1884.87,3665.7
1884.88,3672.1
1884.89,3678.5
1884.9,3684.9
1884.91,3691.3
