08099000 Elevation,08099000 Capacity
1320.7,70.0
1320.8,71.0
1320.9,73.0
1321.0,74.0
1321.1,75.0
1321.2,76.0
1321.3,78.0
1321.4,79.0
1321.5,80.0
1321.6,81.0
1321.7,83.0
1321.8,84.0
1321.9,85.0
1322.0,86.0
1322.1,87.0
1322.2,88.0
1322.3,90.0
1322.4,91.0
1322.5,92.0
1322.6,94.0
1322.7,95.0
1322.8,97.0
1322.9,99.0
1323.0,101.0
1323.1,104.0
1323.2,107.0
1323.3,110.0
1323.4,113.0
1323.5,117.0
1323.6,120.0
1323.7,123.0
1323.8,126.0
1323.9,129.0
1324.0,133.0
1324.1,137.0
1324.2,142.0
1324.3,147.0
1324.4,152.0
1324.5,157.0
1324.6,161.0
1324.7,164.0
1324.8,167.0
1324.9,170.0
1325.0,173.0
1325.1,176.0
1325.2,180.0
1325.3,184.0
1325.4,188.0
1325.5,191.0
1325.6,195.0
1325.7,199.0
1325.8,202.0
1325.9,206.0
1326.0,210.0
1326.1,215.0
1326.2,220.0
1326.3,225.0
1326.4,229.0
1326.5,234.0
1326.6,238.0
1326.7,241.0
1326.8,245.0
1326.9,249.0
1327.0,253.0
1327.1,257.0
1327.2,262.0
1327.3,267.0
1327.4,271.0
1327.5,276.0
1327.6,282.0
1327.7,288.0
1327.8,295.0
1327.9,303.0
1328.0,311.0
1328.1,317.0
1328.2,323.0
1328.3,327.0
1328.4,331.0
1328.5,334.0
1328.6,338.0
1328.7,342.0
1328.8,347.0
1328.9,352.0
1329.0,358.0
1329.1,364.0
1329.2,369.0
1329.3,375.0
1329.4,380.0
1329.5,385.0
1329.6,390.0
1329.7,396.0
1329.8,402.0
1329.9,408.0
1330.0,415.0
1330.1,422.0
1330.2,428.0
1330.3,434.0
1330.4,440.0
1330.5,445.0
1330.6,449.0
1330.7,453.0
1330.8,458.0
1330.9,463.0
1331.0,471.0
1331.1,480.0
1331.2,490.0
1331.3,499.0
1331.4,508.0
1331.5,516.0
1331.6,524.0
1331.7,531.0
1331.8,540.0
1331.9,550.0
1332.0,561.0
1332.1,573.0
1332.2,585.0
1332.3,596.0
1332.4,606.0
1332.5,615.0
1332.6,622.0
1332.7,629.0
1332.8,637.0
1332.9,644.0
