08067600 Elevation,08067600 Capacity
151.6,1392.57
151.7,1447.82
151.8,1504.67
151.9,1563.11
152.0,1623.19
152.1,1684.97
152.2,1748.46
152.3,1813.67
152.4,1880.49
152.5,1948.9
152.6,2018.89
152.7,2090.49
152.8,2163.74
152.9,2238.67
153.0,2315.37
153.1,2393.86
153.2,2474.2
153.3,2556.37
153.4,2640.25
153.5,2725.79
153.6,2812.95
153.7,2901.66
153.8,2991.88
153.9,3083.56
154.0,3176.7
154.1,3271.23
154.2,3367.13
154.3,3464.5
154.4,3563.31
154.5,3663.55
154.6,3765.15
154.7,3868.08
154.8,3972.38
154.9,4078.11
155.0,4185.43
155.1,4294.38
155.2,4405.06
155.3,4517.57
155.4,4631.91
155.5,4748.19
155.6,4866.48
155.7,4986.83
155.8,5109.55
155.9,5234.77
156.0,5362.32
156.1,5492.15
156.2,5624.32
156.3,5759.14
156.4,5896.85
156.5,6037.3
156.6,6180.27
156.7,6325.8
156.8,6473.74
156.9,6623.76
157.0,6775.79
157.1,6929.85
157.2,7085.95
157.3,7244.1
157.4,7404.32
157.5,7566.67
157.6,7731.12
157.7,7897.7
157.8,8066.31
157.9,8236.89
158.0,8409.62
158.1,8584.62
158.2,8761.87
158.3,8941.37
158.4,9123.07
158.5,9307.21
158.6,9494.12
158.7,9684.06
158.8,9877.24
158.9,10073.53
159.0,10272.67
159.1,10474.41
159.2,10678.66
159.3,10885.52
159.4,11094.92
159.5,11306.94
159.6,11521.48
159.7,11738.49
159.8,11958.0
159.9,12179.94
160.0,12404.34
160.1,12631.13
160.2,12860.14
160.3,13091.35
160.4,13324.71
160.5,13560.25
160.6,13797.93
160.7,14037.69
160.8,14279.62
160.9,14523.64
161.0,14769.74
161.1,15017.87
161.2,15268.11
161.3,15520.7
161.4,15775.56
161.5,16032.76
161.6,16292.38
161.7,16554.46
161.8,16819.14
161.9,17086.42
162.0,17356.52
162.1,17629.43
162.2,17905.06
162.3,18183.5
162.4,18464.71
162.5,18748.85
162.6,19035.9
162.7,19325.84
162.8,19618.78
162.9,19914.7
163.0,20213.81
163.1,20516.07
163.2,20821.53
163.3,21130.4
163.4,21442.62
163.5,21758.22
163.6,22077.06
163.7,22399.11
163.8,22724.41
163.9,23052.67
164.0,23383.87
164.1,23717.87
164.2,24054.62
164.3,24394.3
164.4,24736.84
164.5,25082.28
164.6,25430.53
164.7,25781.6
164.8,26135.66
164.9,26492.65
165.0,26852.7
165.1,27215.87
165.2,27582.21
165.3,27951.83
165.4,28324.58
165.5,28700.64
165.6,29080.13
165.7,29463.09
165.8,29849.65
165.9,30239.62
166.0,30633.03
166.1,31029.82
166.2,31429.94
166.3,31833.5
166.4,32240.32
166.5,32650.48
166.6,33063.94
166.7,33480.64
166.8,33900.67
166.9,34323.62
167.0,34749.51
167.1,35178.22
167.2,35609.66
167.3,36043.91
167.4,36480.73
167.5,36920.29
167.6,37362.55
167.7,37807.52
167.8,38255.38
167.9,38706.05
168.0,39159.76
168.1,39616.43
168.2,40076.0
168.3,40538.67
168.4,41004.32
168.5,41473.08
168.6,41944.95
168.7,42419.9
168.8,42898.14
168.9,43379.67
169.0,43864.82
169.1,44353.77
169.2,44846.62
169.3,45343.69
169.4,45844.92
169.5,46350.57
169.6,46860.48
169.7,47374.36
169.8,47892.15
169.9,48413.65
170.0,48938.9
170.1,49467.72
170.2,50000.03
170.3,50535.86
170.4,51074.93
170.5,51617.42
170.6,52163.3
170.7,52712.46
170.8,53265.06
170.9,53820.89
171.0,54380.22
171.1,54943.09
171.2,55509.57
171.3,56079.69
171.4,56653.06
171.5,57229.92
171.6,57810.08
171.7,58393.48
171.8,58980.36
171.9,59570.41
172.0,60163.68
172.1,60760.11
172.2,61359.57
172.3,61962.32
172.4,62568.21
172.5,63177.4
172.6,63789.78
172.7,64405.3
172.8,65024.16
172.9,65646.19
173.0,66271.57
173.1,66900.2
173.2,67532.05
173.3,68167.36
173.4,68806.07
173.5,69448.5
173.6,70094.56
173.7,70744.17
173.8,71397.55
173.9,72054.5
174.0,72715.26
174.1,73379.74
174.2,74047.83
174.3,74719.79
174.4,75395.58
174.5,76075.53
174.6,76759.63
174.7,77447.94
174.8,78140.9
174.9,78838.5
175.0,79541.11
175.1,80248.82
175.2,80961.77
175.3,81680.31
175.4,82404.44
175.5,83135.01
175.6,83872.14
175.7,84615.74
175.8,85366.08
175.9,86122.53
176.0,86885.0
176.1,87653.03
176.2,88426.23
176.3,89204.64
176.4,89987.89
176.5,90776.01
176.6,91568.76
176.7,92365.96
176.8,93167.67
176.9,93973.53
177.0,94783.87
177.1,95598.73
177.2,96417.89
177.3,97241.44
177.4,98069.04
177.5,98901.02
177.6,99737.39
177.7,100577.99
177.8,101423.16
177.9,102272.76
178.0,103127.2
178.1,103986.27
178.2,104849.88
178.3,105718.56
178.4,106592.19
178.5,107470.87
178.6,108354.47
178.7,109242.76
178.8,110136.07
178.9,111033.82
179.0,111936.06
179.1,112842.53
179.2,113753.11
179.3,114667.94
179.4,115586.64
179.5,116509.5
179.6,117436.29
179.7,118366.82
179.8,119301.38
179.9,120239.67
180.0,121181.96
180.1,122128.11
180.2,123078.11
180.3,124032.34
180.4,124990.46
180.5,125952.85
180.6,126919.52
180.7,127890.38
180.8,128865.75
180.9,129845.28
181.0,130829.33
181.1,131817.81
181.2,132810.52
181.3,133807.63
181.4,134808.89
181.5,135814.52
181.6,136824.24
181.7,137837.83
181.8,138855.46
181.9,139876.77
182.0,140901.98
182.1,141930.89
182.2,142963.28
182.3,143999.41
182.4,145038.94
182.5,146082.09
182.6,147128.65
182.7,148178.54
182.8,149232.12
182.9,150289.13
183.0,151349.82
183.1,152413.94
183.2,153481.31
183.3,154552.21
183.4,155626.36
183.5,156704.17
183.6,157785.52
183.7,158870.25
183.8,159958.81
183.9,161050.94
184.0,162147.04
184.1,163247.22
184.2,164351.46
184.3,165459.76
184.4,166571.75
184.5,167687.91
184.6,168808.08
184.7,169932.04
184.8,171060.13
184.9,172191.98
185.0,173327.87
185.1,174467.6
185.2,175611.03
185.3,176758.7
185.4,177910.36
185.5,179066.43
185.6,180226.8
185.7,181391.33
185.8,182560.3
185.9,183733.36
186.0,184910.89
186.1,186092.61
186.2,187278.32
186.3,188468.46
186.4,189662.78
186.5,190861.55
186.6,192064.55
186.7,193271.65
186.8,194483.27
186.9,195699.11
187.0,196919.55
187.1,198144.38
187.2,199373.41
187.3,200607.1
187.4,201845.07
187.5,203087.88
187.6,204335.46
187.7,205587.58
187.8,206844.59
187.9,208106.0
188.0,209372.06
188.1,210642.44
188.2,211916.82
188.3,213195.48
188.4,214477.93
188.5,215764.53
188.6,217055.11
188.7,218349.45
188.8,219647.88
188.9,220950.05
189.0,222256.36
189.1,223566.63
189.2,224880.72
189.3,226199.04
189.4,227521.12
189.5,228847.38
189.6,230177.66
189.7,231511.78
189.8,232850.2
189.9,234192.63
190.0,235539.51
190.1,236890.65
190.2,238245.78
190.3,239605.42
190.4,240969.23
190.5,242337.62
190.6,243710.31
190.7,245087.18
190.8,246468.67
190.9,247854.38
191.0,249244.8
191.1,250639.77
191.2,252039.19
191.3,253443.76
191.4,254853.08
191.5,256267.66
191.6,257687.37
191.7,259111.99
191.8,260541.99
191.9,261977.02
192.0,263417.7
192.1,264863.83
192.2,266315.01
192.3,267771.65
192.4,269233.3
192.5,270700.37
192.6,272172.69
192.7,273649.92
192.8,275132.6
192.9,276620.27
193.0,278113.37
193.1,279611.73
193.2,281115.18
193.3,282624.31
193.4,284138.63
193.5,285658.6
193.6,287184.07
193.7,288714.85
193.8,290251.41
193.9,291793.22
194.0,293340.69
194.1,294893.71
194.2,296452.09
194.3,298016.3
194.4,299585.85
194.5,301161.24
194.6,302742.45
194.7,304329.46
194.8,305922.63
194.9,307521.33
195.0,309125.97
195.1,310736.23
195.2,312351.9
195.3,313973.49
195.4,315600.56
195.5,317233.67
195.6,318872.66
195.7,320517.22
195.8,322167.94
195.9,323824.37
196.0,325486.98
196.1,327155.54
196.2,328829.67
196.3,330509.8
196.4,332195.29
196.5,333886.53
196.6,335583.14
196.7,337284.8
196.8,338992.07
196.9,340704.5
197.0,342422.69
197.1,344148.04
197.2,345880.19
197.3,347620.31
197.4,349367.36
197.5,351121.96
197.6,352883.99
197.7,354653.51
197.8,356429.34
197.9,358210.74
198.0,359998.04
198.1,361790.79
198.2,363588.13
198.3,365390.3
198.4,367196.74
198.5,369007.99
198.6,370823.76
198.7,372643.78
198.8,374468.57
198.9,376297.57
199.0,378131.32
199.1,379969.96
199.2,381813.23
199.3,383661.72
199.4,385514.87
199.5,387373.28
199.6,389236.69
199.7,391104.81
199.8,392978.27
199.9,394856.47
200.0,396740.01
200.1,398652.51
200.2,400572.16
200.3,402499.56
200.4,404434.21
200.5,406376.75
200.6,408331.0
200.7,410292.96
200.8,412263.34
200.9,414241.57
201.0,416228.35
201.1,418224.61
201.2,420229.13
201.3,422242.28
201.4,424264.03
201.5,426294.41
201.6,428333.4
201.7,430381.0
201.8,432437.22
201.9,434502.05
202.0,436575.5
202.1,438657.57
202.2,440748.25
202.3,442847.54
202.4,444955.45
202.5,447071.98
202.6,449197.12
202.7,451330.87
202.8,453473.25
202.9,455624.23
203.0,457783.83
203.1,459952.05
203.2,462128.88
203.3,464314.33
203.4,466508.4
203.5,468711.07
203.6,470922.37
203.7,473142.28
203.8,475370.8
203.9,477607.94
204.0,479853.69
204.1,482108.06
204.2,484371.05
