08049800 Elevation,08049800 Capacity
460.0,100.0
470.0,2495.0
480.0,9085.0
490.0,24635.0
500.0,54470.0
510.0,100070.0
516.0,135340.0
517.0,141820.0
518.0,148470.0
519.0,155300.0
520.0,162315.0
521.0,169515.0
522.0,176895.0
523.0,184470.0
524.0,192250.0
525.0,200240.0
526.0,208430.0
527.0,216850.0
528.0,225510.0
529.0,234410.0
530.0,243540.0
531.0,252930.0
532.0,262580.0
533.0,272530.0
534.0,282760.0
535.0,293280.0
536.0,304080.0
537.0,315175.0
538.0,326580.0
538.5,332402.0
539.0,338310.0
539.5,344300.0
540.0,350375.0
540.5,356520.0
541.0,362725.0
541.5,368990.0
542.0,375315.0
542.5,381700.0
543.0,388145.0
543.5,394650.0
544.0,401215.0
544.5,407842.0
545.0,414535.0
545.5,421293.0
546.0,428115.0
546.5,435003.0
547.0,441955.0
547.5,448980.0
548.0,456085.0
548.5,463276.0
549.0,470560.0
549.5,477929.0
550.0,485375.0
550.5,492901.0
551.0,500510.0
551.5,508203.0
552.0,515980.0
552.5,523850.0
553.0,531810.0
553.5,539867.0
554.0,548020.0
554.5,556270.0
555.0,564620.0
555.5,573070.0
556.0,581620.0
556.5,590270.0
557.0,599020.0
557.5,607870.0
558.0,616820.0
558.5,625871.0
559.0,635025.0
559.5,644280.0
560.0,653640.0
560.5,663100.0
561.0,672660.0
561.5,682323.0
562.0,692090.0
562.5,701970.0
563.0,711970.0
563.5,722093.0
564.0,732340.0
564.5,742713.0
565.0,753210.0
565.5,763833.0
566.0,774580.0
566.5,785438.0
567.0,796390.0
567.5,807438.0
568.0,818580.0
568.5,829818.0
569.0,841150.0
569.5,852579.0
570.0,864105.0
570.5,875724.0
571.0,887430.0
571.5,899234.0
572.0,911145.0
572.5,923156.0
572.9899902000002,935017.0
