08118000 Elevation,08118000 Capacity
2211.3,8495.4
2211.4,8629.93
2211.5,8766.01
2211.6,8903.29
2211.7,9041.41
2211.8,9181.06
2211.9,9321.54
2212.0,9463.5
2212.1,9606.49
2212.2,9750.12
2212.3,9895.08
2212.4,10040.69
2212.5,10187.65
2212.6,10335.6
2212.7,10484.1
2212.8,10633.86
2212.9,10784.11
2213.0,10935.6
2213.1,11087.98
2213.2,11240.91
2213.3,11395.09
2213.4,11549.73
2213.5,11705.59
2213.6,11862.31
2213.7,12019.47
2213.8,12177.83
2213.9,12336.59
2214.0,12496.51
2214.1,12657.16
2214.2,12818.16
2214.3,12980.31
2214.4,13142.83
2214.5,13306.58
2214.6,13471.18
2214.7,13636.25
2214.8,13802.65
2214.9,13969.56
2215.0,14137.81
2215.1,14306.99
2215.2,14476.7
2215.3,14647.8
2215.4,14819.5
2215.5,14992.62
2215.6,15166.78
2215.7,15341.63
2215.8,15517.98
2215.9,15695.0
2216.0,15873.62
2216.1,16053.42
2216.2,16233.9
2216.3,16415.93
2216.4,16598.69
2216.5,16783.13
2216.6,16968.85
2216.7,17155.42
2216.8,17343.79
2216.9,17533.1
2217.0,17724.28
2217.1,17916.87
2217.2,18110.39
2217.3,18305.86
2217.4,18502.42
2217.5,18701.12
2217.6,18901.46
2217.7,19102.83
2217.8,19306.12
2217.9,19510.28
2218.0,19716.28
2218.1,19923.61
2218.2,20131.62
2218.3,20341.3
2218.4,20551.62
2218.5,20763.6
2218.6,20976.74
2218.7,21190.5
2218.8,21405.9
2218.9,21621.87
2219.0,21839.46
2219.1,22058.21
2219.2,22277.64
2219.3,22498.94
2219.4,22721.16
2219.5,22945.4
2219.6,23171.14
2219.7,23397.92
2219.8,23626.86
2219.9,23856.76
2220.0,24088.7
2220.1,24322.03
2220.2,24556.13
2220.3,24792.2
2220.4,25029.17
2220.5,25268.12
2220.6,25508.48
2220.7,25749.58
2220.8,25992.61
2220.9,26236.42
2221.0,26482.22
2221.1,26729.43
2221.2,26977.41
2221.3,27227.36
2221.4,27478.01
2221.5,27730.58
2221.6,27984.52
2221.7,28239.35
2221.8,28496.33
2221.9,28754.15
2222.0,29014.04
2222.1,29275.33
2222.2,29537.39
2222.3,29801.42
2222.4,30066.11
2222.5,30332.68
2222.6,30600.42
2222.7,30868.63
2222.8,31138.62
2222.9,31409.09
2223.0,31681.43
2223.1,31955.0
2223.2,32229.17
2223.3,32505.31
2223.4,32782.15
2223.5,33061.25
2223.6,33342.05
2223.7,33623.85
2223.8,33907.96
2223.9,34192.86
2224.0,34479.85
2224.1,34768.16
2224.2,35056.96
2224.3,35347.62
2224.4,35638.7
2224.5,35931.62
2224.6,36225.65
2224.7,36520.05
2224.8,36816.26
2224.9,37112.82
2225.0,37411.19
2225.1,37710.64
2225.2,38010.42
2225.3,38311.99
2225.4,38613.85
2225.5,38917.48
2225.6,39222.16
2225.7,39527.2
2225.8,39834.13
2225.9,40141.4
2226.0,40450.49
2226.1,40760.6
2226.2,41070.97
2226.3,41383.07
2226.4,41695.35
2226.5,42009.34
2226.6,42324.25
2226.7,42639.32
2226.8,42956.09
2226.9,43272.96
2227.0,43591.46
2227.1,43910.83
2227.2,44230.28
2227.3,44551.41
2227.4,44872.64
2227.5,45195.56
2227.6,45519.35
2227.7,45843.21
2227.8,46168.73
2227.9,46494.33
2228.0,46821.62
2228.1,47149.82
2228.2,47478.17
2228.3,47808.34
2228.4,48138.75
2228.5,48470.99
2228.6,48804.3
2228.7,49137.81
2228.8,49473.16
2228.9,49808.75
2229.0,50146.24
2229.1,50484.84
2229.2,50823.73
2229.3,51164.56
2229.4,51505.69
2229.5,51848.81
2229.6,52193.04
2229.7,52537.56
2229.8,52884.11
2229.9,53230.98
2230.0,53579.87
2230.1,53929.92
2230.2,54280.31
2230.3,54632.81
2230.4,54985.71
2230.5,55340.69
2230.6,55696.88
2230.7,56053.42
2230.8,56412.03
2230.9,56770.99
2231.0,57132.08
2231.1,57494.47
2231.2,57857.3
2231.3,58222.35
2231.4,58587.86
2231.5,58955.67
2231.6,59324.86
2231.7,59694.53
2231.8,60066.45
2231.9,60438.81
2232.0,60813.43
2232.1,61189.4
2232.2,61565.82
2232.3,61944.57
2232.4,62323.72
2232.5,62705.1
2232.6,63087.71
2232.7,63470.65
2232.8,63855.79
2232.9,64241.24
2233.0,64628.87
2233.1,65017.74
2233.2,65406.92
2233.3,65798.31
2233.4,66190.03
2233.5,66584.03
2233.6,66979.4
2233.7,67375.19
2233.8,67773.36
2233.9,68171.96
2234.0,68572.93
2234.1,68975.27
2234.2,69377.99
2234.3,69783.01
2234.4,70188.28
2234.5,70595.74
2234.6,71004.39
2234.7,71413.22
2234.8,71824.23
2234.9,72235.41
2235.0,72648.79
2235.1,73063.36
2235.2,73478.11
2235.3,73895.06
2235.4,74312.14
2235.5,74731.3
2235.6,75151.52
2235.7,75571.75
2235.8,75994.09
2235.9,76416.48
2236.0,76841.0
2236.1,77266.64
2236.2,77692.36
2236.3,78120.29
2236.4,78548.32
2236.5,78978.53
2236.6,79409.9
2236.7,79841.37
2236.8,80275.06
2236.9,80708.86
2237.0,81144.89
2237.1,81582.12
2237.2,82019.47
2237.3,82459.11
2237.4,82898.91
2237.5,83341.04
2237.6,83784.46
2237.7,84228.07
2237.8,84674.08
2237.9,85120.28
2238.0,85568.88
2238.1,86018.78
2238.2,86468.91
2238.3,86921.45
2238.4,87374.13
2238.5,87829.17
2238.6,88285.46
2238.7,88741.88
2238.8,89200.66
2238.9,89659.57
2239.0,90120.87
2239.1,90583.45
2239.2,91046.2
2239.3,91511.37
2239.4,91976.73
2239.5,92444.53
2239.6,92913.64
2239.7,93382.96
2239.8,93854.78
2239.9,94326.74
2240.0,94801.17
2240.1,95276.94
2240.2,95752.89
2240.3,96231.37
2240.4,96710.08
2240.5,97191.4
2240.6,97674.16
2240.7,98157.15
2240.8,98642.81
2240.9,99128.75
2241.0,99617.4
2241.1,100107.6
2241.2,100598.09
2241.3,101091.25
2241.4,101584.68
2241.5,102080.8
2241.6,102578.41
2241.7,103076.33
2241.8,103577.01
2241.9,104077.98
2242.0,104581.63
2242.1,105086.75
2242.2,105592.1
2242.3,106100.11
2242.4,106608.29
2242.5,107119.11
2242.6,107631.33
2242.7,108143.74
2242.8,108658.84
2242.9,109174.09
2243.0,109692.02
2243.1,110211.34
2243.2,110730.79
2243.3,111252.9
2243.4,111775.17
2243.5,112300.15
2243.6,112826.52
2243.7,113353.03
2243.8,113882.21
2243.9,114411.5
2244.0,114943.48
2244.1,115476.87
2244.2,116010.36
2244.3,116546.55
2244.4,117082.82
2244.5,117621.9
2244.6,118162.5
2244.7,118703.14
2244.8,119246.46
2244.9,119789.83
2245.0,120335.95
2245.1,120883.56
2245.2,121431.27
2245.3,121981.7
2245.4,122532.11
2245.5,123085.14
2245.6,123639.43
2245.7,124193.59
2245.8,124750.33
2245.9,125306.89
2246.0,125866.0
2246.1,126426.31
2246.2,126986.43
2246.3,127549.09
2246.4,128111.54
2246.5,128676.53
2246.6,129242.67
2246.7,129808.56
2246.8,130376.97
2246.9,130945.1
2247.0,131515.73
2247.1,132087.48
2247.2,132658.94
2247.3,133232.88
2247.4,133806.52
2247.5,134382.65
2247.6,134959.89
2247.7,135536.81
2247.8,136116.25
2247.9,136695.35
2248.0,137276.98
2248.1,137859.71
2248.2,138442.13
2248.3,139027.05
2248.4,139611.62
2248.5,140198.72
2248.6,140786.89
2248.7,141374.72
2248.8,141965.07
2248.9,142555.07
2249.0,143147.6
2249.1,143741.21
2249.2,144334.47
2249.3,144930.26
2249.4,145525.68
2249.5,146123.62
2249.6,146722.65
2249.7,147321.28
2249.8,147922.45
2249.9,148523.23
2250.0,149126.55
2250.1,149730.94
2250.2,150334.93
2250.3,150941.44
2250.4,151547.55
2250.5,152156.17
2250.6,152765.86
2250.7,153375.1
2250.8,153986.88
2250.9,154598.21
2251.0,155212.07
2251.1,155826.96
2251.2,156441.39
2251.3,157058.34
2251.4,157674.8
2251.5,158293.79
2251.6,158913.8
2251.7,159533.33
2251.8,160155.4
2251.9,160776.96
2252.0,161401.03
2252.1,162026.09
2252.2,162650.61
2252.3,163277.63
2252.4,163904.12
2252.5,164533.1
2252.6,165163.07
2252.7,165792.46
2252.8,166424.37
2252.9,167055.7
2253.0,167689.54
2253.1,168324.36
2253.2,168958.59
2253.3,169595.32
2253.4,170231.48
2253.5,170870.14
2253.6,171509.76
2253.7,172148.8
2253.8,172790.36
2253.9,173431.31
2254.0,174074.8
2254.1,174719.26
2254.2,175363.11
2254.3,176009.5
2254.4,176655.28
2254.5,177303.6
2254.6,177952.9
2254.7,178601.57
2254.8,179252.81
2254.9,179903.44
2255.0,180556.61
2255.1,181210.78
2255.2,181864.3
2255.3,182520.42
2255.4,183175.9
2255.5,183833.98
2255.6,184493.03
2255.7,185151.45
2255.8,185812.45
2255.9,186472.83
2256.0,187135.8
2256.1,187799.75
2256.2,188463.07
2256.3,189129.0
2256.4,189794.3
2256.5,190462.23
2256.6,191131.14
2256.7,191799.43
2256.8,192470.37
2256.9,193140.67
2257.0,193813.62
2257.1,194487.6
2257.2,195160.94
2257.3,195836.99
2257.4,196512.46
2257.5,197190.69
2257.6,197870.11
2257.7,198549.3
2257.8,199231.89
2257.9,199915.17
2258.0,200603.6
