08061550 Elevation,08061550 Capacity
419.7,182560.09
419.8,183879.24
419.9,185203.42
420.0,186532.28
420.1,187865.78
420.2,189203.84
420.3,190546.01
420.4,191893.23
420.5,193245.28
420.6,194602.23
420.7,195964.31
420.8,197331.26
420.9,198704.0
421.0,200082.1
421.1,201465.7
421.2,202854.75
421.3,204248.79
421.4,205648.61
421.5,207053.62
421.6,208463.32
421.7,209877.29
421.8,211294.95
421.9,212717.1
422.0,214143.15
422.1,215573.09
422.2,217006.78
422.3,218443.72
422.4,219884.56
422.5,221328.76
422.6,222776.32
422.7,224227.23
422.8,225680.83
422.9,227137.89
423.0,228597.92
423.1,230061.02
423.2,231527.25
423.3,232996.25
423.4,234469.06
423.5,235945.42
423.6,237425.59
423.7,238910.01
423.8,240398.95
423.9,241893.74
424.0,243393.7
424.1,244898.42
424.2,246407.95
424.3,247922.22
424.4,249442.71
424.5,250969.14
424.6,252501.43
424.7,254039.33
424.8,255582.13
424.9,257130.68
425.0,258684.33
425.1,260242.88
425.2,261806.33
425.3,263374.26
425.4,264948.06
425.5,266527.48
425.6,268112.66
425.7,269703.4
425.8,271298.97
425.9,272900.09
426.0,274506.12
426.1,276116.95
426.2,277732.71
426.3,279352.61
426.4,280977.23
426.5,282606.02
426.6,284239.32
426.7,285877.46
426.8,287520.09
426.9,289168.22
427.0,290822.02
427.1,292481.9
427.2,294147.57
427.3,295818.18
427.4,297494.38
427.5,299175.49
427.6,300861.5
427.7,302552.32
427.8,304247.7
427.9,305948.7
428.0,307654.88
428.1,309366.55
428.2,311084.17
428.3,312807.48
428.4,314537.59
428.5,316274.51
428.6,318018.27
428.7,319768.68
428.8,321524.72
428.9,323287.14
429.0,325055.31
429.1,326829.28
429.2,328609.55
429.3,330396.35
429.4,332190.82
429.5,333992.15
429.6,335800.28
429.7,337614.77
429.8,339434.96
429.9,341262.27
430.0,343096.44
430.1,344937.76
430.2,346786.18
430.3,348641.09
430.4,350503.12
430.5,352371.49
430.6,354246.26
430.7,356127.24
430.8,358014.26
430.9,359908.78
431.0,361809.45
431.1,363716.03
431.2,365628.91
431.3,367547.38
431.4,369472.53
431.5,371403.51
431.6,373339.82
431.7,375281.17
431.8,377226.79
431.9,379177.82
432.0,381133.93
432.1,383095.63
432.2,385063.66
432.3,387037.33
432.4,389016.94
432.5,391001.45
432.6,392990.54
432.7,394984.26
432.8,396982.33
432.9,398985.94
433.0,400993.65
433.1,403004.89
433.2,405019.36
433.3,407036.24
433.4,409056.31
433.5,411078.88
433.6,413103.84
433.7,415131.25
433.8,417160.44
433.9,419192.74
434.0,421227.43
434.1,423264.62
434.2,425304.2
434.3,427345.67
434.4,429390.14
434.5,431437.06
434.6,433486.47
434.7,435538.28
434.8,437591.92
434.9,439648.66
435.0,441707.85
435.1,443769.44
435.2,445833.52
435.3,447899.43
435.4,449968.4
435.5,452039.82
435.6,454113.54
435.7,456189.75
435.8,458268.41
435.9,460349.53
436.0,462433.1
436.1,464519.13
436.2,466607.61
436.3,468698.55
436.4,470791.94
436.5,472887.78
436.6,474986.08
436.7,477086.84
436.8,479190.05
436.9,481295.71
437.0,483403.83
437.1,485514.4
