date,cs,c_elev
2010-01-01,419375.8520000001,201.16
2010-01-02,418974.9479999999,201.14
2010-01-03,418774.4960000001,201.13
2010-01-04,419175.4000000003,201.15
2010-01-05,418173.14,201.1
2010-01-06,417574.26199999993,201.07
2010-01-07,418974.9479999999,201.14
2010-01-08,417973.5140000002,201.09
2010-01-09,416975.3839999999,201.04
2010-01-10,416576.1320000002,201.02
2010-01-11,416576.1320000002,201.02
2010-01-12,416576.1320000002,201.02
2010-01-13,416576.1320000002,201.02
2010-01-14,416775.7580000001,201.03
2010-01-15,417574.26199999993,201.07
2010-01-16,418574.0440000002,201.12
2010-01-17,418574.0440000002,201.12
2010-01-18,418774.4960000001,201.13
2010-01-19,418974.9479999999,201.14
2010-01-20,418774.4960000001,201.13
2010-01-21,418774.4960000001,201.13
2010-01-22,418373.5920000004,201.11
2010-01-23,418574.0440000002,201.12
2010-01-24,418574.0440000002,201.12
2010-01-25,418173.14,201.1
2010-01-26,417773.8880000003,201.08
2010-01-27,417374.6360000001,201.06
2010-01-28,417175.0100000003,201.05
2010-01-29,423606.035,201.37
2010-01-30,426854.6370000001,201.53
2010-01-31,426650.7380000002,201.52
2010-02-01,425227.74999999977,201.45
2010-02-02,423606.035,201.37
2010-02-03,421586.86500000017,201.27
2010-02-04,420580.29000000015,201.22
2010-02-05,419776.75600000034,201.18
2010-02-06,419576.304,201.17
2010-02-07,418974.9479999999,201.14
2010-02-08,419175.4000000003,201.15
2010-02-09,422190.81000000006,201.3
2010-02-10,422392.9849999999,201.31
2010-02-11,423606.035,201.37
2010-02-12,428281.93000000005,201.6
2010-02-13,429510.49000000017,201.66
2010-02-14,429510.49000000017,201.66
2010-02-15,427466.33400000015,201.56
2010-02-16,424212.56000000006,201.4
2010-02-17,422190.81000000006,201.3
2010-02-18,420781.6049999999,201.23
2010-02-19,420378.9750000004,201.21
2010-02-20,420378.9750000004,201.21
2010-02-21,420580.29000000015,201.22
2010-02-22,420982.9200000003,201.24
2010-02-23,420982.9200000003,201.24
2010-02-24,420177.66,201.2
2010-02-25,418774.4960000001,201.13
2010-02-26,419375.8520000001,201.16
2010-02-27,419175.4000000003,201.15
2010-02-28,418574.0440000002,201.12
2010-03-01,419977.2080000002,201.19
2010-03-02,420177.66,201.2
2010-03-03,419375.8520000001,201.16
2010-03-04,419375.8520000001,201.16
2010-03-05,419175.4000000003,201.15
2010-03-06,418974.9479999999,201.14
2010-03-07,418774.4960000001,201.13
2010-03-08,418774.4960000001,201.13
2010-03-09,418974.9479999999,201.14
2010-03-10,418974.9479999999,201.14
2010-03-11,418974.9479999999,201.14
2010-03-12,418974.9479999999,201.14
2010-03-13,418373.5920000004,201.11
2010-03-14,417973.5140000002,201.09
2010-03-15,417773.8880000003,201.08
2010-03-16,417773.8880000003,201.08
2010-03-17,417574.26199999993,201.07
2010-03-18,417374.6360000001,201.06
2010-03-19,416576.1320000002,201.02
2010-03-20,417973.5140000002,201.09
2010-03-21,417574.26199999993,201.07
2010-03-22,416376.5059999998,201.01
2010-03-23,416176.88,201.0
2010-03-24,416176.88,201.0
2010-03-25,417175.0100000003,201.05
2010-03-26,416576.1320000002,201.02
2010-03-27,416576.1320000002,201.02
2010-03-28,417175.0100000003,201.05
2010-03-29,416576.1320000002,201.02
2010-03-30,416376.5059999998,201.01
2010-03-31,415978.20200000016,200.99
2010-04-01,415779.5239999998,200.98
2010-04-02,415978.20200000016,200.99
2010-04-03,416376.5059999998,201.01
2010-04-04,415978.20200000016,200.99
2010-04-05,415978.20200000016,200.99
2010-04-06,415779.5239999998,200.98
2010-04-07,416176.88,201.0
2010-04-08,416975.3839999999,201.04
2010-04-09,415978.20200000016,200.99
2010-04-10,415779.5239999998,200.98
2010-04-11,415779.5239999998,200.98
2010-04-12,415580.846,200.97
2010-04-13,415382.1680000001,200.96
2010-04-14,415183.48999999976,200.95
2010-04-15,414984.8119999999,200.94
2010-04-16,415183.48999999976,200.95
2010-04-17,415183.48999999976,200.95
2010-04-18,415779.5239999998,200.98
2010-04-19,416975.3839999999,201.04
2010-04-20,416775.7580000001,201.03
2010-04-21,416376.5059999998,201.01
2010-04-22,415978.20200000016,200.99
2010-04-23,415978.20200000016,200.99
2010-04-24,416376.5059999998,201.01
2010-04-25,416176.88,201.0
2010-04-26,415382.1680000001,200.96
2010-04-27,415382.1680000001,200.96
2010-04-28,414587.4559999997,200.92
2010-04-29,413794.4539999998,200.88
2010-04-30,413794.4539999998,200.88
2010-05-01,414190.1,200.9
2010-05-02,414190.1,200.9
2010-05-03,413794.4539999998,200.88
2010-05-04,413398.80800000014,200.86
2010-05-05,412805.3390000001,200.83
2010-05-06,412014.8319999997,200.79
2010-05-07,411817.794,200.78
2010-05-08,412607.5159999997,200.82
2010-05-09,411620.75600000017,200.77
2010-05-10,410241.4900000001,200.7
2010-05-11,410241.4900000001,200.7
2010-05-12,409652.902,200.67
2010-05-13,409849.0980000004,200.68
2010-05-14,410045.2940000002,200.69
2010-05-15,411620.75600000017,200.77
2010-05-16,411620.75600000017,200.77
2010-05-17,411423.7179999998,200.76
2010-05-18,411817.794,200.78
2010-05-19,411423.7179999998,200.76
2010-05-20,411226.68000000005,200.75
2010-05-21,411029.6420000003,200.74
2010-05-22,410635.56600000017,200.72
2010-05-23,410438.5280000004,200.71
2010-05-24,410241.4900000001,200.7
2010-05-25,409849.0980000004,200.68
2010-05-26,409849.0980000004,200.68
2010-05-27,409456.7060000002,200.66
2010-05-28,409064.3139999999,200.64
2010-05-29,408671.92200000025,200.62
2010-05-30,408279.53,200.6
2010-05-31,407888.68000000034,200.58
2010-06-01,407497.8300000001,200.56
2010-06-02,407106.9799999999,200.54
2010-06-03,408868.1180000001,200.63
2010-06-04,410045.2940000002,200.69
2010-06-05,409456.7060000002,200.66
2010-06-06,409260.5100000003,200.65
2010-06-07,409260.5100000003,200.65
2010-06-08,409064.3139999999,200.64
2010-06-09,409849.0980000004,200.68
2010-06-10,410635.56600000017,200.72
2010-06-11,410832.60399999993,200.73
2010-06-12,410635.56600000017,200.72
2010-06-13,410438.5280000004,200.71
2010-06-14,410241.4900000001,200.7
2010-06-15,410045.2940000002,200.69
2010-06-16,409849.0980000004,200.68
2010-06-17,409456.7060000002,200.66
2010-06-18,409064.3139999999,200.64
2010-06-19,408868.1180000001,200.63
2010-06-20,408671.92200000025,200.62
2010-06-21,408279.53,200.6
2010-06-22,407888.68000000034,200.58
2010-06-23,407302.4050000003,200.55
2010-06-24,407302.4050000003,200.55
2010-06-25,407302.4050000003,200.55
2010-06-26,407106.9799999999,200.54
2010-06-27,406716.1300000002,200.52
2010-06-28,406716.1300000002,200.52
2010-06-29,406716.1300000002,200.52
2010-06-30,406325.28,200.5
2010-07-01,406131.0260000002,200.49
2010-07-02,408084.1050000002,200.59
2010-07-03,410635.56600000017,200.72
2010-07-04,411226.68000000005,200.75
2010-07-05,411423.7179999998,200.76
2010-07-06,411423.7179999998,200.76
2010-07-07,411423.7179999998,200.76
2010-07-08,412014.8319999997,200.79
2010-07-09,412211.87000000005,200.8
2010-07-10,411817.794,200.78
2010-07-11,411423.7179999998,200.76
2010-07-12,410832.60399999993,200.73
2010-07-13,410438.5280000004,200.71
2010-07-14,410241.4900000001,200.7
2010-07-15,409849.0980000004,200.68
2010-07-16,409652.902,200.67
2010-07-17,409260.5100000003,200.65
2010-07-18,409260.5100000003,200.65
2010-07-19,410438.5280000004,200.71
2010-07-20,411029.6420000003,200.74
2010-07-21,411029.6420000003,200.74
2010-07-22,410635.56600000017,200.72
2010-07-23,410438.5280000004,200.71
2010-07-24,410241.4900000001,200.7
2010-07-25,410045.2940000002,200.69
2010-07-26,409652.902,200.67
2010-07-27,409260.5100000003,200.65
2010-07-28,408868.1180000001,200.63
2010-07-29,408475.7260000004,200.61
2010-07-30,408279.53,200.6
2010-07-31,407888.68000000034,200.58
2010-08-01,407497.8300000001,200.56
2010-08-02,406911.5550000001,200.53
2010-08-03,406520.70499999984,200.51
2010-08-04,406325.28,200.5
2010-08-05,405742.518,200.47
2010-08-06,405354.0099999998,200.45
2010-08-07,404771.2479999997,200.42
2010-08-08,404382.7400000001,200.4
2010-08-09,403995.8099999998,200.38
2010-08-10,403608.8800000001,200.36
2010-08-11,403221.95,200.34
2010-08-12,402641.5549999999,200.31
2010-08-13,402062.6099999999,200.28
2010-08-14,401677.1299999998,200.26
2010-08-15,401291.65000000026,200.24
2010-08-16,401484.39,200.25
2010-08-17,402062.6099999999,200.28
2010-08-18,401484.39,200.25
2010-08-19,401291.65000000026,200.24
2010-08-20,400906.1700000001,200.22
2010-08-21,400520.69,200.2
2010-08-22,400136.7600000004,200.18
2010-08-23,399944.795,200.17
2010-08-24,399944.795,200.17
2010-08-25,399752.8300000001,200.16
2010-08-26,399176.93500000006,200.13
2010-08-27,398601.04,200.1
2010-08-28,397836.04000000015,200.06
2010-08-29,397453.5399999999,200.04
2010-08-30,396879.7899999999,200.01
2010-08-31,396879.7899999999,200.01
2010-09-01,396688.54,200.0
2010-09-02,396500.1860000002,199.99
2010-09-03,397071.0400000002,200.02
2010-09-04,397644.7900000003,200.05
2010-09-05,397071.0400000002,200.02
2010-09-06,396688.54,200.0
2010-09-07,398027.29,200.07
2010-09-08,399752.8300000001,200.16
2010-09-09,400136.7600000004,200.18
2010-09-10,399944.795,200.17
2010-09-11,399752.8300000001,200.16
2010-09-12,399944.795,200.17
2010-09-13,400136.7600000004,200.18
2010-09-14,399944.795,200.17
2010-09-15,399368.8999999999,200.14
2010-09-16,399176.93500000006,200.13
2010-09-17,398793.0050000004,200.11
2010-09-18,398409.7900000002,200.09
2010-09-19,398027.29,200.07
2010-09-20,397836.04000000015,200.06
2010-09-21,397644.7900000003,200.05
2010-09-22,397262.2900000001,200.03
2010-09-23,397262.2900000001,200.03
2010-09-24,397262.2900000001,200.03
2010-09-25,397262.2900000001,200.03
2010-09-26,397453.5399999999,200.04
2010-09-27,396500.1860000002,199.99
2010-09-28,395746.7699999997,199.95
2010-09-29,395370.0620000001,199.93
2010-09-30,394993.3539999998,199.91
2010-10-01,394617.1799999997,199.89
2010-10-02,394241.54,199.87
2010-10-03,393678.0799999999,199.84
2010-10-04,392739.4539999997,199.79
2010-10-05,392177.4159999999,199.76
2010-10-06,391802.7240000002,199.74
2010-10-07,391428.0320000001,199.72
2010-10-08,391240.68600000034,199.71
2010-10-09,390866.52800000017,199.69
2010-10-10,390492.904,199.67
2010-10-11,390306.0920000001,199.66
2010-10-12,390306.0920000001,199.66
2010-10-13,390306.0920000001,199.66
2010-10-14,389745.6560000001,199.63
2010-10-15,388998.8790000002,199.59
2010-10-16,388626.197,199.57
2010-10-17,388439.85600000015,199.56
2010-10-18,388253.5150000003,199.55
2010-10-19,388067.174,199.54
2010-10-20,387880.8330000001,199.53
2010-10-21,387694.49200000026,199.52
2010-10-22,387321.81000000006,199.5
2010-10-23,387135.9690000002,199.49
2010-10-24,387135.9690000002,199.49
2010-10-25,386578.4460000002,199.46
2010-10-26,386578.4460000002,199.46
2010-10-27,386764.287,199.47
2010-10-28,386950.1279999999,199.48
2010-10-29,385463.4,199.4
2010-10-30,384907.455,199.37
2010-10-31,384536.8249999997,199.35
2010-11-01,384536.8249999997,199.35
2010-11-02,389372.0320000004,199.61
2010-11-03,389932.468,199.64
2010-11-04,389558.8440000002,199.62
2010-11-05,388439.85600000015,199.56
2010-11-06,387694.49200000026,199.52
2010-11-07,387321.81000000006,199.5
2010-11-08,387135.9690000002,199.49
2010-11-09,386950.1279999999,199.48
2010-11-10,386950.1279999999,199.48
2010-11-11,386950.1279999999,199.48
2010-11-12,386950.1279999999,199.48
2010-11-13,387508.1509999999,199.51
2010-11-14,386950.1279999999,199.48
2010-11-15,388253.5150000003,199.55
2010-11-16,388253.5150000003,199.55
2010-11-17,387880.8330000001,199.53
2010-11-18,387880.8330000001,199.53
2010-11-19,387135.9690000002,199.49
2010-11-20,386950.1279999999,199.48
2010-11-21,386764.287,199.47
2010-11-22,386950.1279999999,199.48
2010-11-23,387135.9690000002,199.49
2010-11-24,386764.287,199.47
2010-11-25,387508.1509999999,199.51
2010-11-26,387508.1509999999,199.51
2010-11-27,386578.4460000002,199.46
2010-11-28,386206.7639999999,199.44
2010-11-29,386578.4460000002,199.46
2010-11-30,387135.9690000002,199.49
2010-12-01,385835.0819999997,199.42
2010-12-02,385649.2409999999,199.41
2010-12-03,385463.4,199.4
