08049200 Elevation,08049200 Capacity
531.5,11515.2
531.6,11615.58
531.7,11716.53
531.8,11817.91
531.9,11919.89
532.0,12022.46
532.1,12125.65
532.2,12229.54
532.3,12334.02
532.4,12439.23
532.5,12545.03
532.6,12651.5
532.7,12758.67
532.8,12866.43
532.9,12974.92
533.0,13083.99
533.1,13193.67
533.2,13304.05
533.3,13415.03
533.4,13526.78
533.5,13639.14
533.6,13752.13
533.7,13865.8
533.8,13979.99
533.9,14094.82
534.0,14210.11
534.1,14325.94
534.2,14442.35
534.3,14559.2
534.4,14676.65
534.5,14794.54
534.6,14912.98
534.7,15032.04
534.8,15151.6
534.9,15271.77
535.0,15392.37
535.1,15513.47
535.2,15635.16
535.3,15757.29
535.4,15880.02
535.5,16003.21
535.6,16126.95
535.7,16251.32
535.8,16376.21
535.9,16501.76
536.0,16627.82
536.1,16754.49
536.2,16881.86
536.3,17009.8
536.4,17138.47
536.5,17267.71
536.6,17397.59
536.7,17528.24
536.8,17659.52
536.9,17791.57
537.0,17924.25
537.1,18057.67
537.2,18191.88
537.3,18326.71
537.4,18462.34
537.5,18598.65
537.6,18735.7
537.7,18873.6
537.8,19012.19
537.9,19151.63
538.0,19291.76
538.1,19432.67
538.2,19574.41
538.3,19716.82
538.4,19860.08
538.5,20004.0
538.6,20148.65
538.7,20294.07
538.8,20440.08
538.9,20586.84
539.0,20734.15
539.1,20882.08
539.2,21030.72
539.3,21179.92
539.4,21329.84
539.5,21480.32
539.6,21631.44
539.7,21783.32
539.8,21935.8
539.9,22089.18
540.0,22243.23
540.1,22398.05
540.2,22553.73
540.3,22710.16
540.4,22867.54
540.5,23025.64
540.6,23184.54
540.7,23344.37
540.8,23504.94
540.9,23666.47
541.0,23828.79
541.1,23992.06
541.2,24157.86
541.3,24324.29
541.4,24491.53
541.5,24659.37
541.6,24827.88
541.7,24997.17
541.8,25167.04
541.9,25337.7
542.0,25508.89
542.1,25680.69
542.2,25853.19
542.3,26026.14
542.4,26199.7
542.5,26373.64
542.6,26548.03
542.7,26723.04
542.8,26898.48
542.9,27074.5
543.0,27250.89
543.1,27427.77
543.2,27605.2
543.3,27782.93
543.4,27961.14
543.5,28139.59
543.6,28318.36
543.7,28497.54
543.8,28676.89
543.9,28856.64
544.0,29036.54
544.1,29216.69
544.2,29397.19
544.3,29577.81
544.4,29758.75
544.5,29939.78
544.6,30121.02
544.7,30302.55
544.8,30484.18
544.9,30666.09
545.0,30848.08
545.1,31030.26
545.2,31212.72
545.3,31395.26
545.4,31578.08
545.5,31760.97
545.6,31944.04
545.7,32127.39
545.8,32310.81
545.9,32494.51
546.0,32678.27
546.1,32862.22
546.2,33046.45
546.3,33230.74
546.4,33415.33
546.5,33599.98
546.6,33784.8
546.7,33969.92
546.8,34155.1
546.9,34340.56
547.0,34526.1
547.1,34711.81
547.2,34897.82
547.3,35083.91
547.4,35270.29
547.5,35456.75
547.6,35643.4
547.7,35830.35
547.8,36017.39
547.9,36204.74
548.0,36392.17
548.1,36579.8
548.2,36767.75
548.3,36955.8
548.4,37144.16
548.5,37332.62
548.6,37521.29
548.7,37710.29
548.8,37899.4
548.9,38088.86
549.0,38278.42
549.1,38468.22
549.2,38658.37
549.3,38848.64
549.4,39039.28
549.5,39230.05
549.6,39421.08
549.7,39612.49
549.8,39804.06
549.9,39996.04
550.0,40188.22
550.1,40380.6
550.2,40573.29
550.3,40766.24
550.4,40959.46
550.5,41152.94
550.6,41346.69
550.7,41540.7
550.8,41734.98
550.9,41929.52
551.0,42124.32
551.1,42319.39
551.2,42514.73
551.3,42710.33
551.4,42906.19
551.5,43102.32
551.6,43298.71
551.7,43495.37
551.8,43692.3
551.9,43889.48
552.0,44086.94
552.1,44284.65
552.2,44482.63
552.3,44680.88
552.4,44879.39
552.5,45078.17
552.6,45277.21
552.7,45476.52
552.8,45676.09
552.9,45875.92
553.0,46076.02
553.1,46276.38
553.2,46477.01
553.3,46677.91
553.4,46879.07
553.5,47080.49
553.6,47282.18
553.7,47484.13
553.8,47686.35
553.9,47888.83
554.0,48091.57
554.1,48294.59
554.2,48497.86
554.3,48701.4
554.4,48905.21
554.5,49109.28
554.6,49313.61
554.7,49518.21
554.8,49723.08
554.9,49928.21
555.0,50133.6
555.1,50339.26
555.2,50545.18
555.3,50751.37
555.4,50957.82
555.5,51164.54
555.6,51371.52
555.7,51578.77
555.8,51786.28
555.9,51994.06
556.0,52202.1
556.1,52410.4
556.2,52618.97
556.3,52827.81
556.4,53036.91
556.5,53246.27
556.6,53455.9
556.7,53665.79
556.8,53875.95
556.9,54086.38
557.0,54297.06
557.1,54508.02
557.2,54719.23
557.3,54930.72
557.4,55142.46
557.5,55354.47
557.6,55566.75
557.7,55779.29
557.8,55992.1
557.9,56205.17
558.0,56418.5
558.1,56632.1
558.2,56845.97
558.3,57060.09
558.4,57274.49
558.5,57489.15
558.6,57704.07
558.7,57919.26
558.8,58134.71
558.9,58350.43
559.0,58566.41
559.1,58782.66
559.2,58999.17
559.3,59215.94
559.4,59432.99
559.5,59650.29
559.6,59867.86
559.7,60085.7
559.8,60303.8
559.9,60522.16
560.0,60740.79
560.1,60959.68
560.2,61178.84
560.3,61398.27
560.4,61617.95
560.5,61837.91
560.6,62058.12
560.7,62278.61
560.8,62499.35
560.9,62720.36
561.0,62941.64
561.1,63163.18
561.2,63384.99
561.3,63607.06
561.4,63829.39
561.5,64051.99
561.6,64274.86
561.7,64497.98
561.8,64721.38
561.9,64945.04
562.0,65168.96
