date,cs,c_elev
2010-01-01,36429.69599999996,548.02
2010-01-02,36317.19800000008,547.96
2010-01-03,36186.00500000002,547.89
2010-01-04,36036.12499999998,547.81
2010-01-05,35979.982,547.78
2010-01-06,35849.054,547.71
2010-01-07,35718.17999999991,547.64
2010-01-08,35587.405000000064,547.57
2010-01-09,35438.10400000002,547.49
2010-01-10,35307.58199999996,547.42
2010-01-11,35158.46200000013,547.34
2010-01-12,35028.083,547.27
2010-01-13,34897.82,547.2
2010-01-14,34804.81499999989,547.15
2010-01-15,34749.01199999996,547.12
2010-01-16,34749.01199999996,547.12
2010-01-17,34711.81,547.1
2010-01-18,34637.525999999874,547.06
2010-01-19,34563.241999999955,547.02
2010-01-20,34451.884000000086,546.96
2010-01-21,34377.667999999954,546.92
2010-01-22,34377.667999999954,546.92
2010-01-23,34433.3300000001,546.95
2010-01-24,34507.54600000002,546.99
2010-01-25,34544.67099999998,547.01
2010-01-26,34581.81299999994,547.03
2010-01-27,34563.241999999955,547.02
2010-01-28,34916.429000000004,547.21
2010-01-29,40766.24,550.3
2010-01-30,42690.77,551.29
2010-01-31,42046.40000000009,550.96
2010-02-01,41540.7,550.7
2010-02-02,41191.68999999996,550.52
2010-02-03,40959.46,550.4
2010-02-04,40959.46,550.4
2010-02-05,41056.20000000011,550.45
2010-02-06,40920.81600000004,550.38
2010-02-07,40766.24,550.3
2010-02-08,41211.06499999994,550.53
2010-02-09,42319.39,551.1
2010-02-10,41812.79600000013,550.84
2010-02-11,41501.89799999982,550.68
2010-02-12,41560.128,550.71
2010-02-13,42085.36000000005,550.98
2010-02-14,43043.48100000007,551.47
2010-02-15,42338.92399999998,551.11
2010-02-16,41676.696,550.77
2010-02-17,41249.81499999989,550.55
2010-02-18,40978.807999999975,550.41
2010-02-19,40785.561999999976,550.31
2010-02-20,40669.765,550.25
2010-02-21,40554.02100000002,550.19
2010-02-22,40419.13799999996,550.12
2010-02-23,40361.36200000002,550.09
2010-02-24,40322.886000000064,550.07
2010-02-25,40265.17199999991,550.04
2010-02-26,40207.45799999998,550.01
2010-02-27,40149.78400000004,549.98
2010-02-28,40111.348000000085,549.96
2010-03-01,40149.78400000004,549.98
2010-03-02,40245.933999999936,550.03
2010-03-03,40245.933999999936,550.03
2010-03-04,40226.69599999996,550.02
2010-03-05,40207.45799999998,550.01
2010-03-06,40169.00200000002,549.99
2010-03-07,40380.6,550.1
2010-03-08,41133.592000000026,550.49
