date,cs,c_elev
2011-01-07,163726.46799999924,647.18
2011-01-08,163726.46799999924,647.18
2011-01-09,164470.039,647.27
2011-01-10,165214.8820000004,647.36
2011-01-11,165380.5260000002,647.38
2011-01-12,165297.7040000003,647.37
2011-01-13,165132.0600000005,647.35
2011-01-14,165132.0600000005,647.35
2011-01-15,165214.8820000004,647.36
2011-01-16,165297.7040000003,647.37
2011-01-17,165214.8820000004,647.36
2011-01-18,165297.7040000003,647.37
2011-01-19,165049.23800000057,647.34
2011-01-20,165297.7040000003,647.37
2011-01-21,164883.59400000077,647.32
2011-01-22,164717.95,647.3
2011-01-23,164800.7719999999,647.31
2011-01-24,164635.31300000002,647.29
2011-01-25,164635.31300000002,647.29
2011-01-26,164470.039,647.27
2011-01-27,164387.402,647.26
2011-01-28,164304.765,647.25
2011-01-29,164139.49099999998,647.23
2011-01-30,164222.128,647.24
2011-01-31,164222.128,647.24
2011-02-01,165132.0600000005,647.35
2011-02-02,164635.31300000002,647.29
2011-02-03,164304.765,647.25
2011-02-04,164222.128,647.24
2011-02-05,164139.49099999998,647.23
2011-02-06,164304.765,647.25
2011-02-07,164304.765,647.25
2011-02-08,164139.49099999998,647.23
2011-02-09,164883.59400000077,647.32
2011-02-10,164552.676,647.28
2011-02-11,164552.676,647.28
2011-02-12,164717.95,647.3
2011-02-13,164800.7719999999,647.31
2011-02-14,164883.59400000077,647.32
2011-02-15,164966.41600000067,647.33
2011-02-16,164966.41600000067,647.33
2011-02-17,164966.41600000067,647.33
2011-02-18,165049.23800000057,647.34
2011-02-19,164966.41600000067,647.33
2011-02-20,164883.59400000077,647.32
2011-02-21,164966.41600000067,647.33
2011-02-22,164717.95,647.3
2011-02-23,164552.676,647.28
2011-02-24,164635.31300000002,647.29
2011-02-25,164470.039,647.27
2011-02-26,164222.128,647.24
2011-02-27,164139.49099999998,647.23
2011-02-28,164304.765,647.25
2011-03-01,163891.58,647.2
2011-03-02,163726.46799999924,647.18
2011-03-03,163478.79999999952,647.15
2011-03-04,163396.2439999996,647.14
2011-03-05,163643.91199999934,647.17
2011-03-06,163066.02,647.1
2011-03-07,162736.52799999944,647.06
2011-03-08,162983.64700000008,647.09
2011-03-09,162901.27400000018,647.08
2011-03-10,162571.78199999963,647.04
2011-03-11,162160.0480000001,646.99
2011-03-12,162077.8060000002,646.98
2011-03-13,162077.8060000002,646.98
2011-03-14,162160.0480000001,646.99
2011-03-15,161748.83800000057,646.94
2011-03-16,161502.1119999999,646.91
2011-03-17,161173.38400000028,646.87
2011-03-18,161173.38400000028,646.87
2011-03-19,160926.89800000057,646.84
2011-03-20,160598.25,646.8
2011-03-21,160270.322,646.76
2011-03-22,159860.41199999998,646.71
2011-03-23,160024.376,646.73
2011-03-24,159532.71799999935,646.67
2011-03-25,159123.19799999983,646.62
2011-03-26,158959.39,646.6
2011-03-27,158469.04599999962,646.54
2011-03-28,158060.5540000001,646.49
2011-03-29,157815.76600000038,646.46
2011-03-30,157570.9779999997,646.43
2011-03-31,157326.19,646.4
2011-04-01,157163.15400000018,646.38
2011-04-02,156918.60000000047,646.35
2011-04-03,156511.01,646.3
2011-04-04,157000.11800000037,646.36
2011-04-05,156104.305,646.25
2011-04-06,155778.941,646.21
2011-04-07,155778.941,646.21
2011-04-08,155616.3360000001,646.19
2011-04-09,155291.27999999953,646.15
2011-04-10,155291.27999999953,646.15
2011-04-11,157081.6360000003,646.37
2011-04-12,156918.60000000047,646.35
2011-04-13,156837.08200000058,646.34
2011-04-14,156674.04600000076,646.32
2011-04-15,156918.60000000047,646.35
2011-04-16,156104.305,646.25
2011-04-17,155697.6,646.2
2011-04-18,155535.07199999926,646.18
2011-04-19,155453.80799999935,646.17
2011-04-20,155453.80799999935,646.17
2011-04-21,155128.75199999972,646.13
2011-04-22,154884.96,646.1
2011-04-23,154884.96,646.1
2011-04-24,155047.4879999998,646.12
2011-04-25,155616.3360000001,646.19
2011-04-26,156022.964,646.24
2011-04-27,156104.305,646.25
2011-04-28,155860.282,646.22
2011-04-29,155453.80799999935,646.17
2011-04-30,155535.07199999926,646.18
2011-05-01,156104.305,646.25
2011-05-02,158305.59799999982,646.52
2011-05-03,159287.00599999964,646.64
2011-05-04,159614.62199999925,646.68
2011-05-05,159778.43,646.7
2011-05-06,159778.43,646.7
2011-05-07,159532.71799999935,646.67
2011-05-08,159368.90999999954,646.65
2011-05-09,159041.2939999999,646.61
2011-05-10,158714.21800000028,646.57
2011-05-11,158877.6660000001,646.59
2011-05-12,159287.00599999964,646.64
2011-05-13,159532.71799999935,646.67
2011-05-14,159532.71799999935,646.67
2011-05-15,159450.81399999943,646.66
2011-05-16,159450.81399999943,646.66
2011-05-17,159287.00599999964,646.64
2011-05-18,158714.21800000028,646.57
2011-05-19,158387.32199999972,646.53
2011-05-20,158550.76999999955,646.55
2011-05-21,158632.49399999945,646.56
2011-05-22,158550.76999999955,646.55
2011-05-23,158714.21800000028,646.57
2011-05-24,158795.94200000018,646.58
2011-05-25,159287.00599999964,646.64
2011-05-26,159123.19799999983,646.62
2011-05-27,158632.49399999945,646.56
2011-05-28,158305.59799999982,646.52
2011-05-29,157897.36200000028,646.47
2011-05-30,157652.57400000055,646.44
2011-05-31,157570.9779999997,646.43
2011-06-01,157081.6360000003,646.37
2011-06-02,156348.328,646.28
2011-06-03,155616.3360000001,646.19
2011-06-04,154966.2239999999,646.11
2011-06-05,154317.34399999972,646.03
2011-06-06,153750.23600000035,645.96
2011-06-07,152940.93000000037,645.86
2011-06-08,152052.07,645.75
2011-06-09,151164.71599999964,645.64
2011-06-10,150439.87999999954,645.55
2011-06-11,149957.24600000007,645.49
2011-06-12,149475.2419999997,645.43
2011-06-13,148993.45700000026,645.37
2011-06-14,148511.89099999992,645.31
2011-06-15,148191.375,645.27
2011-06-16,147630.78,645.2
2011-06-17,146910.68999999992,645.11
2011-06-18,146431.49999999953,645.05
2011-06-19,145793.1930000003,644.97
2011-06-20,145155.5960000001,644.89
2011-06-21,146750.8440000001,645.09
2011-06-22,147470.75999999928,645.18
2011-06-23,147790.95,645.22
2011-06-24,147550.77000000008,645.19
2011-06-25,147070.70999999973,645.13
2011-06-26,146671.00800000018,645.08
2011-06-27,146271.82799999972,645.03
2011-06-28,145952.6110000001,644.99
2011-06-29,145554.06600000054,644.94
2011-06-30,145155.5960000001,644.89
2011-07-01,144757.42600000056,644.84
2011-07-02,144518.52399999992,644.81
2011-07-03,144279.97600000002,644.78
2011-07-04,143962.14800000002,644.74
2011-07-05,143564.93800000008,644.69
2011-07-06,143247.40999999954,644.65
2011-07-07,142929.8819999999,644.61
2011-07-08,142533.67599999945,644.56
2011-07-09,142137.64599999992,644.51
2011-07-10,141742.12000000037,644.46
2011-07-11,141346.7199999999,644.41
2011-07-12,141030.63700000028,644.37
2011-07-13,140714.63300000064,644.33
2011-07-14,140398.804,644.29
2011-07-15,140162.326,644.26
2011-07-16,139925.848,644.23
2011-07-17,139689.37,644.2
2011-07-18,139531.87799999927,644.18
2011-07-19,139295.63999999955,644.15
2011-07-20,139138.14799999972,644.13
2011-07-21,139138.14799999972,644.13
2011-07-22,138980.6559999999,644.11
2011-07-23,138980.6559999999,644.11
2011-07-24,139138.14799999972,644.13
2011-07-25,139295.63999999955,644.15
2011-07-26,139453.13199999937,644.17
2011-07-27,139531.87799999927,644.18
2011-07-28,139531.87799999927,644.18
2011-07-29,139531.87799999927,644.18
2011-07-30,139610.6240000001,644.19
2011-07-31,139768.196,644.21
2011-08-01,139847.022,644.22
2011-08-02,140004.674,644.24
2011-08-05,139689.37,644.2
2011-08-06,139768.196,644.21
2011-08-07,139847.022,644.22
2011-08-08,139847.022,644.22
2011-08-09,139768.196,644.21
2011-08-12,139768.196,644.21
2011-08-13,140635.6320000007,644.32
2011-08-14,141188.6390000001,644.39
2011-08-15,141346.7199999999,644.41
2011-08-16,141504.87999999974,644.43
2011-08-17,141583.96000000054,644.44
2011-08-18,141583.96000000054,644.44
2011-08-19,141504.87999999974,644.43
2011-08-20,141504.87999999974,644.43
2011-08-21,141425.79999999984,644.42
2011-08-22,141425.79999999984,644.42
2011-08-24,141267.64,644.4
2011-08-25,141109.63800000018,644.38
2011-08-26,141030.63700000028,644.37
2011-08-27,140872.63500000045,644.35
2011-08-28,140793.63400000054,644.34
2011-08-29,140477.63,644.3
2011-08-30,140083.5,644.25
2011-08-31,139768.196,644.21
2011-09-01,139531.87799999927,644.18
2011-09-02,139374.38599999947,644.16
2011-09-03,139216.89399999965,644.14
2011-09-04,139138.14799999972,644.13
2011-09-05,138744.7700000002,644.08
2011-09-06,138194.7799999999,644.01
2011-09-07,137959.33000000016,643.98
2011-09-08,137567.12999999974,643.93
2011-09-09,137175.35800000018,643.88
2011-09-10,136706.0020000007,643.82
2011-09-11,136242.498,643.76
2011-09-12,135628.9159999993,643.68
2011-09-13,135093.4019999999,643.61
2011-09-14,134559.94599999965,643.54
2011-09-15,133951.84600000034,643.46
2011-09-16,133496.65,643.4
2011-09-17,134103.57800000018,643.48
2011-09-18,134103.57800000018,643.48
2011-09-19,133875.98000000042,643.45
2011-09-20,133421.04500000007,643.39
2011-09-21,133043.0200000005,643.34
2011-09-22,132816.20499999993,643.31
2011-09-23,132364.35499999998,643.25
2011-09-24,132063.359,643.21
2011-09-25,131763.0829999994,643.17
2011-09-26,131388.03799999983,643.12
2011-09-27,131163.32100000008,643.09
2011-09-28,130789.82599999964,643.04
2011-09-29,130491.03,643.0
2011-09-30,130118.74000000044,642.95
2011-10-01,129597.93600000016,642.88
2011-10-02,129152.39400000068,642.82
2011-10-03,128855.934,642.78
2011-10-04,128560.042,642.74
2011-10-05,128116.63799999932,642.68
2011-10-06,127674.10199999982,642.62
2011-10-07,127306.25200000026,642.57
2011-10-08,127232.8059999995,642.56
2011-10-09,129746.45,642.9
2011-10-10,130640.42799999984,643.02
2011-10-11,130939.22399999948,643.06
2011-10-12,131988.11,643.2
2011-10-13,132967.4150000006,643.33
2011-10-14,133269.83500000025,643.37
2011-10-15,133269.83500000025,643.37
2011-10-16,133269.83500000025,643.37
2011-10-17,133269.83500000025,643.37
2011-10-18,133648.3819999998,643.42
2011-10-19,133269.83500000025,643.37
2011-10-20,132967.4150000006,643.33
2011-10-21,132816.20499999993,643.31
2011-10-22,132740.6,643.3
2011-10-23,132816.20499999993,643.31
2011-10-24,132816.20499999993,643.31
2011-10-25,132514.853,643.27
2011-10-26,132289.106,643.24
2011-10-27,132213.857,643.23
2011-10-28,131838.0919999993,643.18
2011-10-29,131388.03799999983,643.12
2011-10-30,131088.62200000015,643.08
2011-10-31,130864.52499999956,643.05
2011-11-01,130491.03,643.0
2011-11-02,130342.11400000016,642.98
2011-11-03,129895.36599999983,642.92
2011-11-04,129375.16500000044,642.85
2011-11-05,128855.934,642.78
2011-11-06,128560.042,642.74
2011-11-07,128338.123,642.71
2011-11-08,128338.123,642.71
2011-11-09,128042.8819999994,642.67
2011-11-10,127600.34599999992,642.61
2011-11-11,127232.8059999995,642.56
2011-11-12,126939.02199999984,642.52
2011-11-13,126865.57599999991,642.51
2011-11-14,126792.13,642.5
2011-11-15,126718.93500000008,642.49
2011-11-16,126572.54500000025,642.47
2011-11-17,126133.37499999993,642.41
2011-11-18,125695.25000000042,642.35
2011-11-19,125549.2780000006,642.33
2011-11-20,125549.2780000006,642.33
2011-11-21,125476.29200000069,642.32
2011-11-22,125914.20800000016,642.38
2011-11-23,126279.76499999977,642.43
2011-11-24,126279.76499999977,642.43
2011-11-25,126206.56999999985,642.42
2011-11-26,126499.35000000033,642.46
2011-11-27,126206.56999999985,642.42
2011-11-28,125695.25000000042,642.35
2011-11-29,125622.2640000005,642.34
2011-11-30,125403.30599999992,642.31
2011-12-01,125330.32,642.3
2011-12-02,125403.30599999992,642.31
2011-12-03,125403.30599999992,642.31
2011-12-04,126426.15500000042,642.45
2011-12-05,127526.59,642.6
2011-12-06,127674.10199999982,642.62
2011-12-07,127674.10199999982,642.62
2011-12-08,127821.61399999968,642.64
2011-12-09,128116.63799999932,642.68
2011-12-10,128190.39400000007,642.69
2011-12-11,128264.15,642.7
2011-12-12,128338.123,642.71
2011-12-13,128486.069,642.73
2011-12-14,128707.988,642.76
2011-12-15,129523.67900000024,642.87
2011-12-16,130267.65600000024,642.97
2011-12-17,130416.57200000007,642.99
2011-12-18,130565.72899999992,643.01
2011-12-19,130864.52499999956,643.05
2011-12-20,131238.02,643.1
2011-12-21,131238.02,643.1
2011-12-22,131388.03799999983,643.12
2011-12-23,131538.05599999963,643.14
2011-12-24,131688.07399999947,643.16
2011-12-25,131838.0919999993,643.18
2011-12-26,132063.359,643.21
2011-12-27,132213.857,643.23
2011-12-28,132289.106,643.24
2011-12-29,132364.35499999998,643.25
2011-12-30,132514.853,643.27
2011-12-31,132590.102,643.28
2012-01-01,132665.351,643.29
2012-01-02,132665.351,643.29
2012-01-03,132514.853,643.27
2012-01-04,132514.853,643.27
2012-01-05,132439.604,643.26
2012-01-06,132364.35499999998,643.25
2012-01-07,132364.35499999998,643.25
2012-01-08,132289.106,643.24
2012-01-09,133043.0200000005,643.34
2012-01-10,134407.62799999982,643.52
2012-01-11,135246.40599999973,643.63
2012-01-12,135781.92,643.7
2012-01-13,135858.68300000002,643.71
2012-01-14,136319.261,643.77
2012-01-15,136472.78699999998,643.79
2012-01-16,136862.45400000052,643.84
2012-01-17,137410.2499999999,643.91
2012-01-18,137488.68999999983,643.92
2012-01-19,137645.57000000053,643.94
2012-01-20,137880.89000000025,643.97
2012-01-21,138116.21,644.0
2012-01-22,138273.3499999998,644.02
2012-01-23,138430.48999999964,644.04
2012-01-24,138980.6559999999,644.11
2012-01-25,152213.49,645.77
2012-01-26,160844.73600000064,646.83
2012-01-27,165380.5260000002,647.38
2012-01-28,169372.60600000038,647.86
2012-01-29,170794.6099999997,648.03
2012-01-30,171465.3169999999,648.11
2012-01-31,172137.6130000001,648.19
2012-02-01,172810.84699999998,648.27
2012-02-02,173232.20000000077,648.32
2012-02-03,173485.46000000046,648.35
2012-02-04,173738.72000000018,648.38
2012-02-05,173569.88000000038,648.36
2012-02-06,173485.46000000046,648.35
2012-02-07,173569.88000000038,648.36
2012-02-08,173569.88000000038,648.36
2012-02-09,173401.04000000056,648.34
2012-02-10,174076.7079999998,648.42
2012-02-11,174245.85600000058,648.44
2012-02-12,174245.85600000058,648.44
2012-02-13,174668.72600000008,648.49
2012-02-14,175177.2399999995,648.55
