08167700 Elevation,08167700 Capacity
775.7,85.18
775.8,87.34
775.9,89.54
776.0,91.78
776.1,94.06
776.2,96.38
776.3,98.73
776.4,101.13
776.5,103.56
776.6,106.04
776.7,108.55
776.8,111.11
776.9,113.7
777.0,116.34
777.1,119.01
777.2,121.73
777.3,124.49
777.4,127.29
777.5,130.14
777.6,133.02
777.7,135.95
777.8,138.92
777.9,141.93
778.0,144.99
778.1,148.09
778.2,151.23
778.3,154.41
778.4,157.64
778.5,160.91
778.6,164.23
778.7,167.59
778.8,171.0
778.9,174.45
779.0,177.94
779.1,181.48
779.2,185.06
779.3,188.69
779.4,192.37
779.5,196.09
779.6,199.86
779.7,203.68
779.8,207.54
779.9,211.45
780.0,215.41
780.1,219.42
780.2,223.47
780.3,227.58
780.4,231.73
780.5,235.94
780.6,240.19
780.7,244.49
780.8,248.85
780.9,253.25
781.0,257.7
781.1,262.21
781.2,266.77
781.3,271.37
781.4,276.03
781.5,280.75
781.6,285.51
781.7,290.33
781.8,295.2
781.9,300.13
782.0,305.11
782.1,310.15
782.2,315.25
782.3,320.4
782.4,325.62
782.5,330.9
782.6,336.24
782.7,341.65
782.8,347.13
782.9,352.67
783.0,358.29
783.1,363.96
783.2,369.71
783.3,375.52
783.4,381.4
783.5,387.34
783.6,393.34
783.7,399.41
783.8,405.54
783.9,411.74
784.0,418.0
784.1,424.32
784.2,430.71
784.3,437.17
784.4,443.69
784.5,450.28
784.6,456.93
784.7,463.66
784.8,470.44
784.9,477.3
785.0,484.22
785.1,491.21
785.2,498.27
785.3,505.39
785.4,512.59
785.5,519.86
785.6,527.19
785.7,534.61
785.8,542.1
785.9,549.66
786.0,557.29
786.1,565.0
786.2,572.78
786.3,580.64
786.4,588.57
786.5,596.57
786.6,604.64
786.7,612.8
786.8,621.03
786.9,629.34
787.0,637.72
787.1,646.18
787.2,654.73
787.3,663.35
787.4,672.05
787.5,680.83
787.6,689.69
787.7,698.64
787.8,707.66
787.9,716.77
788.0,725.96
788.1,735.24
788.2,744.61
788.3,754.06
788.4,763.6
788.5,773.23
788.6,782.94
788.7,792.75
788.8,802.66
788.9,812.66
789.0,822.77
789.1,832.98
789.2,843.3
789.3,853.72
789.4,864.27
789.5,874.91
789.6,885.68
789.7,896.57
789.8,907.58
789.9,918.73
790.0,930.03
790.1,941.48
790.2,953.1
790.3,964.87
790.4,976.81
790.5,988.9
790.6,1001.15
790.7,1013.57
790.8,1026.15
790.9,1038.9
791.0,1051.79
791.1,1064.83
791.2,1078.04
791.3,1091.39
791.4,1104.91
791.5,1118.57
791.6,1132.39
791.7,1146.37
791.8,1160.51
791.9,1174.83
792.0,1189.32
792.1,1204.0
792.2,1218.86
792.3,1233.9
792.4,1249.13
792.5,1264.53
792.6,1280.11
792.7,1295.88
792.8,1311.81
792.9,1327.92
793.0,1344.2
793.1,1360.66
793.2,1377.31
793.3,1394.12
793.4,1411.13
793.5,1428.32
793.6,1445.69
793.7,1463.26
793.8,1481.03
793.9,1498.99
794.0,1517.12
794.1,1535.43
794.2,1553.92
794.3,1572.56
794.4,1591.38
794.5,1610.34
794.6,1629.46
794.7,1648.74
794.8,1668.17
794.9,1687.77
795.0,1707.5
795.1,1727.4
795.2,1747.46
795.3,1767.67
795.4,1788.04
795.5,1808.57
795.6,1829.25
795.7,1850.11
795.8,1871.12
795.9,1892.3
796.0,1913.64
796.1,1935.14
796.2,1956.82
796.3,1978.65
796.4,2000.66
796.5,2022.83
796.6,2045.17
796.7,2067.7
796.8,2090.39
796.9,2113.28
797.0,2136.33
797.1,2159.56
797.2,2183.0
797.3,2206.6
797.4,2230.4
797.5,2254.38
797.6,2278.55
797.7,2302.92
797.8,2327.47
797.9,2352.24
798.0,2377.19
798.1,2402.35
798.2,2427.72
798.3,2453.3
798.4,2479.11
798.5,2505.13
798.6,2531.38
798.7,2557.88
798.8,2584.61
798.9,2611.62
799.0,2638.87
799.1,2666.36
799.2,2694.11
799.3,2722.07
799.4,2750.29
799.5,2778.77
799.6,2807.51
799.7,2836.52
799.8,2865.75
799.9,2895.24
800.0,2924.96
800.1,2954.94
800.2,2985.2
800.3,3015.71
800.4,3046.52
800.5,3077.6
800.6,3108.96
800.7,3140.6
800.8,3172.49
800.9,3204.64
801.0,3237.02
801.1,3269.65
801.2,3302.54
801.3,3335.64
801.4,3369.0
801.5,3402.56
801.6,3436.35
801.7,3470.39
801.8,3504.65
801.9,3539.16
802.0,3573.89
802.1,3608.86
802.2,3644.11
802.3,3679.59
802.4,3715.35
802.5,3751.35
802.6,3787.61
802.7,3824.16
802.8,3860.95
802.9,3898.06
803.0,3935.43
803.1,3973.09
803.2,4011.06
803.3,4049.3
803.4,4087.86
803.5,4126.69
803.6,4165.82
803.7,4205.27
803.8,4245.01
803.9,4285.09
804.0,4325.46
804.1,4366.15
804.2,4407.19
804.3,4448.53
804.4,4490.23
804.5,4532.22
804.6,4574.54
804.7,4617.22
804.8,4660.21
804.9,4703.57
805.0,4747.26
805.1,4791.28
805.2,4835.65
805.3,4880.31
805.4,4925.33
805.5,4970.63
805.6,5016.25
805.7,5062.21
805.8,5108.45
805.9,5155.03
806.0,5201.89
806.1,5249.05
806.2,5296.55
806.3,5344.32
806.4,5392.42
806.5,5440.8
806.6,5489.49
806.7,5538.51
806.8,5587.82
806.9,5637.48
807.0,5687.42
807.1,5737.67
807.2,5788.27
807.3,5839.16
807.4,5890.41
807.5,5941.95
807.6,5993.81
807.7,6046.02
807.8,6098.52
807.9,6151.37
808.0,6204.51
808.1,6257.98
808.2,6311.8
808.3,6365.91
808.4,6420.37
808.5,6475.12
808.6,6530.17
808.7,6585.58
808.8,6641.27
808.9,6697.3
809.0,6753.62
809.1,6810.25
809.2,6867.25
809.3,6924.55
809.4,6982.22
809.5,7040.2
809.6,7098.52
809.7,7157.23
809.8,7216.26
809.9,7275.68
810.0,7335.43
810.1,7395.54
810.2,7456.07
810.3,7516.95
810.4,7578.3
810.5,7640.04
810.6,7702.22
810.7,7764.86
810.8,7827.87
810.9,7891.29
811.0,7955.05
811.1,8019.21
811.2,8083.82
811.3,8148.83
811.4,8214.33
811.5,8280.25
811.6,8346.61
811.7,8413.43
811.8,8480.62
811.9,8548.27
812.0,8616.31
812.1,8684.79
812.2,8753.74
812.3,8823.09
812.4,8892.93
812.5,8963.15
812.6,9033.8
812.7,9104.94
812.8,9176.47
812.9,9248.48
813.0,9320.87
813.1,9393.69
813.2,9466.99
813.3,9540.67
813.4,9614.83
813.5,9689.38
813.6,9764.38
813.7,9839.93
813.8,9915.94
813.9,9992.51
814.0,10069.47
814.1,10146.87
814.2,10224.75
814.3,10303.0
814.4,10381.72
814.5,10460.82
814.6,10540.35
814.7,10620.35
814.8,10700.73
814.9,10781.59
815.0,10862.83
815.1,10944.5
815.2,11026.67
815.3,11109.24
815.4,11192.31
815.5,11275.79
815.6,11359.73
815.7,11444.18
815.8,11529.02
815.9,11614.37
816.0,11700.12
816.1,11786.31
816.2,11872.99
816.3,11960.06
816.4,12047.64
816.5,12135.6
816.6,12224.0
816.7,12312.9
816.8,12402.17
816.9,12491.93
817.0,12582.06
817.1,12672.63
817.2,12763.7
817.3,12855.14
817.4,12947.07
817.5,13039.38
817.6,13132.14
817.7,13225.39
817.8,13319.02
817.9,13413.16
818.0,13507.69
818.1,13602.68
818.2,13698.16
818.3,13794.03
818.4,13890.4
818.5,13987.15
818.6,14084.34
818.7,14182.03
818.8,14280.11
818.9,14378.7
819.0,14477.69
819.1,14577.15
819.2,14677.12
819.3,14777.48
819.4,14878.35
819.5,14979.59
819.6,15081.27
819.7,15183.45
819.8,15285.99
819.9,15389.02
820.0,15492.41
820.1,15596.22
820.2,15700.53
820.3,15805.19
820.4,15910.33
820.5,16015.82
820.6,16121.72
820.7,16228.09
820.8,16334.79
820.9,16441.96
821.0,16549.47
821.1,16657.36
821.2,16765.72
821.3,16874.41
821.4,16983.55
821.5,17093.03
821.6,17202.9
821.7,17313.23
821.8,17423.89
821.9,17535.02
822.0,17646.49
822.1,17758.35
822.2,17870.67
822.3,17983.33
822.4,18096.47
822.5,18209.92
822.6,18323.78
822.7,18438.11
822.8,18552.78
822.9,18667.91
823.0,18783.37
823.1,18899.24
823.2,19015.58
823.3,19132.25
823.4,19249.42
823.5,19366.92
823.6,19484.85
823.7,19603.27
823.8,19722.03
823.9,19841.29
824.0,19960.91
824.1,20080.95
824.2,20201.5
824.3,20322.4
824.4,20443.82
824.5,20565.59
824.6,20687.8
824.7,20810.53
824.8,20933.64
824.9,21057.27
825.0,21181.29
825.1,21305.78
825.2,21430.8
825.3,21556.2
825.4,21682.13
825.5,21808.45
825.6,21935.23
825.7,22062.54
825.8,22190.23
825.9,22318.47
826.0,22447.08
826.1,22576.16
826.2,22705.78
826.3,22835.77
826.4,22966.31
826.5,23097.23
826.6,23228.64
826.7,23360.62
826.8,23493.01
826.9,23625.98
827.0,23759.38
827.1,23893.29
827.2,24027.8
827.3,24162.75
827.4,24298.31
827.5,24434.32
827.6,24570.87
827.7,24708.07
827.8,24845.76
827.9,24984.12
828.0,25123.03
828.1,25262.6
828.2,25402.95
828.3,25543.95
828.4,25685.74
828.5,25828.13
828.6,25971.19
828.7,26114.98
828.8,26259.32
828.9,26404.38
829.0,26549.98
829.1,26696.19
829.2,26843.11
829.3,26990.54
829.4,27138.67
829.5,27287.33
829.6,27436.6
829.7,27586.59
829.8,27737.11
829.9,27888.33
830.0,28040.09
830.1,28192.48
830.2,28345.61
830.3,28499.25
830.4,28653.6
830.5,28808.49
830.6,28963.98
830.7,29120.17
830.8,29276.84
830.9,29434.21
831.0,29592.06
831.1,29750.49
831.2,29909.61
831.3,30069.23
831.4,30229.56
831.5,30390.44
831.6,30552.0
831.7,30714.36
831.8,30877.3
831.9,31041.0
832.0,31205.22
832.1,31370.01
832.2,31535.45
832.3,31701.3
832.4,31867.74
832.5,32034.58
832.6,32201.91
832.7,32369.83
832.8,32538.14
832.9,32707.04
833.0,32876.33
833.1,33046.11
833.2,33216.47
833.3,33387.22
833.4,33558.55
833.5,33730.25
833.6,33902.44
833.7,34075.22
833.8,34248.36
833.9,34422.09
834.0,34596.18
834.1,34770.76
834.2,34945.93
834.3,35121.49
834.4,35297.64
834.5,35474.18
834.6,35651.2
834.7,35828.83
834.8,36006.84
834.9,36185.45
835.0,36364.44
835.1,36543.93
835.2,36724.01
835.3,36904.47
835.4,37085.53
835.5,37266.98
835.6,37448.96
835.7,37631.59
835.8,37814.7
835.9,37998.51
836.0,38182.76
836.1,38367.56
836.2,38553.01
836.3,38738.89
836.4,38925.41
836.5,39112.34
836.6,39299.78
836.7,39487.83
836.8,39676.26
836.9,39865.31
837.0,40054.75
837.1,40244.72
837.2,40435.32
837.3,40626.35
837.4,40818.02
837.5,41010.13
837.6,41202.78
837.7,41396.15
837.8,41590.04
837.9,41784.66
838.0,41979.75
838.1,42175.42
838.2,42371.75
838.3,42568.51
838.4,42765.94
838.5,42963.81
838.6,43162.23
838.7,43361.33
838.8,43560.89
838.9,43761.14
839.0,43961.83
839.1,44163.08
839.2,44365.0
839.3,44567.38
839.4,44770.47
839.5,44974.06
839.6,45178.28
839.7,45383.24
839.8,45588.69
839.9,45794.9
840.0,46001.59
840.1,46208.87
840.2,46416.88
840.3,46625.35
840.4,46834.57
840.5,47044.29
840.6,47254.64
840.7,47465.77
840.8,47677.43
840.9,47889.9
841.0,48102.91
841.1,48316.63
841.2,48531.17
841.3,48746.29
841.4,48962.27
841.5,49178.87
841.6,49396.17
841.7,49614.29
841.8,49832.95
841.9,50052.42
842.0,50272.43
842.1,50493.1
842.2,50714.59
842.3,50936.59
842.4,51159.38
842.5,51382.68
842.6,51606.63
842.7,51831.37
842.8,52056.62
842.9,52282.67
843.0,52509.26
843.1,52736.5
843.2,52964.54
843.3,53193.09
843.4,53422.42
843.5,53652.27
843.6,53882.76
843.7,54114.0
843.8,54345.73
843.9,54578.2
844.0,54811.13
844.1,55044.65
844.2,55278.92
844.3,55513.62
844.4,55749.07
844.5,55984.95
844.6,56221.42
844.7,56458.62
844.8,56696.27
844.9,56934.64
845.0,57173.46
845.1,57412.89
845.2,57653.07
845.3,57893.72
845.4,58135.13
845.5,58377.0
845.6,58619.46
845.7,58862.66
845.8,59106.32
845.9,59350.73
846.0,59595.61
846.1,59841.11
846.2,60087.4
846.3,60334.16
846.4,60581.71
846.5,60829.74
846.6,61078.41
846.7,61327.87
846.8,61577.79
846.9,61828.48
847.0,62079.66
847.1,62331.45
847.2,62584.01
847.3,62837.03
847.4,63090.84
847.5,63345.1
847.6,63599.98
847.7,63855.64
847.8,64111.77
847.9,64368.69
848.0,64626.07
848.1,64884.08
848.2,65142.87
848.3,65402.12
848.4,65662.17
848.5,65922.7
848.6,66183.88
848.7,66445.86
848.8,66708.3
848.9,66971.56
849.0,67235.29
849.1,67499.67
849.2,67764.85
849.3,68030.51
849.4,68296.98
849.5,68563.93
849.6,68831.54
849.7,69099.96
849.8,69368.88
849.9,69638.61
850.0,69908.85
850.1,70179.76
850.2,70451.5
850.3,70723.76
850.4,70996.86
850.5,71270.48
850.6,71544.78
850.7,71819.92
850.8,72095.59
850.9,72372.1
851.0,72649.13
851.1,72926.86
851.2,73205.44
851.3,73484.55
851.4,73764.52
851.5,74045.01
851.6,74326.21
851.7,74608.3
851.8,74890.93
851.9,75174.48
852.0,75458.59
852.1,75743.44
852.2,76029.19
852.3,76315.49
852.4,76602.69
852.5,76890.42
852.6,77178.86
852.7,77468.16
852.8,77757.99
852.9,78048.69
853.0,78339.91
853.1,78631.83
853.2,78924.61
853.3,79217.9
853.4,79512.07
853.5,79806.74
853.6,80102.09
853.7,80398.33
853.8,80695.06
853.9,80992.67
854.0,81290.78
854.1,81589.6
854.2,81889.29
854.3,82189.49
854.4,82490.59
854.5,82792.2
854.6,83094.53
854.7,83397.8
854.8,83701.7
854.9,84006.56
855.0,84312.0
855.1,84618.21
855.2,84925.41
855.3,85233.22
855.4,85542.03
855.5,85851.47
855.6,86161.7
855.7,86472.92
855.8,86784.73
855.9,87097.55
856.0,87410.98
856.1,87725.2
856.2,88040.41
856.3,88356.2
856.4,88672.93
856.5,88990.23
856.6,89308.26
856.7,89627.25
856.8,89946.77
856.9,90267.25
857.0,90588.27
857.1,90910.07
857.2,91232.81
857.3,91556.08
857.4,91880.28
857.5,92204.99
857.6,92530.42
857.7,92856.78
857.8,93183.66
857.9,93511.48
858.0,93839.84
858.1,94168.96
858.2,94499.04
858.3,94829.72
858.4,95161.38
858.5,95493.62
858.6,95826.68
858.7,96160.73
858.8,96495.38
858.9,96831.06
859.0,97167.37
859.1,97504.59
859.2,97842.89
859.3,98181.84
859.4,98521.85
859.5,98862.5
859.6,99204.02
859.7,99546.66
859.8,99889.95
859.9,100234.28
860.0,100579.21
860.1,100924.96
860.2,101271.71
860.3,101619.05
860.4,101967.4
860.5,102316.32
860.6,102666.04
860.7,103016.76
860.8,103368.05
860.9,103720.33
861.0,104073.17
861.1,104426.8
861.2,104781.42
861.3,105136.61
861.4,105492.82
861.5,105849.59
861.6,106207.15
861.7,106565.69
861.8,106924.81
861.9,107284.9
862.0,107645.54
862.1,108006.93
862.2,108369.3
862.3,108732.19
862.4,109096.03
862.5,109460.42
862.6,109825.55
862.7,110191.66
862.8,110558.35
862.9,110926.09
863.0,111294.41
863.1,111663.51
863.2,112033.55
863.3,112404.1
863.4,112775.6
863.5,113147.6
863.6,113520.34
863.7,113894.04
863.8,114268.26
863.9,114643.44
864.0,115019.13
864.1,115395.55
864.2,115772.93
864.3,116150.82
864.4,116529.68
864.5,116909.03
864.6,117289.13
864.7,117670.19
864.8,118051.76
864.9,118434.3
865.0,118817.35
865.1,119201.16
865.2,119585.96
865.3,119971.29
865.4,120357.65
865.5,120744.6
865.6,121132.36
865.7,121521.15
865.8,121910.54
865.9,122300.97
866.0,122691.98
866.1,123083.81
866.2,123476.71
866.3,123870.18
866.4,124264.72
866.5,124659.82
866.6,125055.73
866.7,125452.69
866.8,125850.22
866.9,126248.79
867.0,126647.94
867.1,127047.9
867.2,127448.94
867.3,127850.57
867.4,128253.27
867.5,128656.57
867.6,129060.72
867.7,129465.97
867.8,129871.83
867.9,130278.83
868.0,130686.48
868.1,131095.01
868.2,131504.7
868.3,131915.03
868.4,132326.52
868.5,132738.69
868.6,133151.83
868.7,133566.19
868.8,133981.27
868.9,134397.6
869.0,134814.68
869.1,135232.74
869.2,135652.06
869.3,136072.11
869.4,136493.38
869.5,136915.36
869.6,137338.26
869.7,137762.36
869.8,138187.1
869.9,138613.03
870.0,139039.65
870.1,139467.21
870.2,139895.98
870.3,140325.46
870.4,140756.15
870.5,141187.49
870.6,141619.75
870.7,142053.2
870.8,142487.33
870.9,142922.65
871.0,143358.61
871.1,143795.51
871.2,144233.57
871.3,144672.3
871.4,145112.24
871.5,145552.82
871.6,145994.33
871.7,146437.04
871.8,146880.43
871.9,147325.09
872.0,147770.39
872.1,148216.64
872.2,148664.08
872.3,149112.16
872.4,149561.44
872.5,150011.33
872.6,150462.07
872.7,150913.96
872.8,151366.44
872.9,151820.07
873.0,152274.29
873.1,152729.38
873.2,153185.65
873.3,153642.53
873.4,154100.58
873.5,154559.22
873.6,155018.75
873.7,155479.45
873.8,155940.73
873.9,156403.16
874.0,156866.17
874.1,157330.07
874.2,157795.13
874.3,158260.79
874.4,158727.6
874.5,159195.03
874.6,159663.34
874.7,160132.84
874.8,160602.93
874.9,161074.2
875.0,161546.1
875.1,162018.93
875.2,162493.0
875.3,162967.71
875.4,163443.62
875.5,163920.17
875.6,164397.66
875.7,164876.35
875.8,165355.69
875.9,165836.26
876.0,166317.49
876.1,166799.63
876.2,167282.99
876.3,167766.97
876.4,168252.16
876.5,168737.97
876.6,169224.69
876.7,169712.6
876.8,170201.13
876.9,170690.86
877.0,171181.18
877.1,171672.4
877.2,172164.8
877.3,172657.79
877.4,173151.95
877.5,173646.7
877.6,174142.33
877.7,174639.16
877.8,175136.57
877.9,175635.19
878.0,176134.42
878.1,176634.53
878.2,177135.85
878.3,177637.75
878.4,178140.87
878.5,178644.59
878.6,179149.21
878.7,179655.05
878.8,180161.49
878.9,180669.17
879.0,181177.49
879.1,181686.76
879.2,182197.27
879.3,182708.4
879.4,183220.78
879.5,183733.77
879.6,184247.7
879.7,184762.88
879.8,185278.67
879.9,185795.71
880.0,186313.37
880.1,186831.94
880.2,187351.74
880.3,187872.15
880.4,188393.79
880.5,188916.02
880.6,189439.18
880.7,189963.59
880.8,190488.62
880.9,191014.92
881.0,191541.81
881.1,192069.63
881.2,192598.7
881.3,193128.36
881.4,193659.29
881.5,194190.8
881.6,194723.24
881.7,195256.94
881.8,195791.22
881.9,196326.78
882.0,196862.93
882.1,197400.02
882.2,197938.35
882.3,198477.27
882.4,199017.41
882.5,199558.16
882.6,200099.83
882.7,200642.76
882.8,201186.29
882.9,201731.1
883.0,202276.51
883.1,202822.9
883.2,203370.56
883.3,203918.86
883.4,204468.42
883.5,205018.6
883.6,205569.69
883.7,206122.06
883.8,206675.03
883.9,207229.25
884.0,207784.08
884.1,208339.83
884.2,208896.87
884.3,209454.5
884.4,210013.44
884.5,210572.98
884.6,211133.5
884.7,211695.31
884.8,212257.76
884.9,212821.5
885.0,213385.85
885.1,213951.17
885.2,214517.8
885.3,215085.02
885.4,215653.58
885.5,216222.72
885.6,216792.86
885.7,217364.33
885.8,217936.4
885.9,218509.82
886.0,219083.86
886.1,219658.93
886.2,220235.34
886.3,220812.41
886.4,221390.82
886.5,221969.87
886.6,222549.92
886.7,223131.34
886.8,223713.37
886.9,224296.76
887.0,224880.79
887.1,225465.81
887.2,226052.18
887.3,226639.22
887.4,227227.6
887.5,227816.66
887.6,228406.7
887.7,228998.14
887.8,229590.2
887.9,230183.61
888.0,230777.63
888.1,231372.66
888.2,231969.05
888.3,232566.08
888.4,233164.47
888.5,233763.52
888.6,234363.53
888.7,234964.93
888.8,235566.97
888.9,236170.37
889.0,236774.4
889.1,237379.44
889.2,237985.85
889.3,238592.94
889.4,239201.39
889.5,239810.48
889.6,240420.55
889.7,241032.04
889.8,241644.14
889.9,242257.62
890.0,242871.74
890.1,243486.87
890.2,244103.43
890.3,244720.6
890.4,245339.19
890.5,245958.41
890.6,246578.64
890.7,247200.25
890.8,247822.5
890.9,248446.14
891.0,249070.44
891.1,249695.75
891.2,250322.49
891.3,250949.87
891.4,251578.63
891.5,252208.05
891.6,252838.48
891.7,253470.28
891.8,254102.71
891.9,254736.55
892.0,255370.98
892.1,256006.42
892.2,256643.24
892.3,257280.71
892.4,257919.55
892.5,258559.04
892.6,259199.51
892.7,259841.36
892.8,260483.83
892.9,261127.71
893.0,261772.18
893.1,262417.65
893.2,263064.57
893.3,263712.09
893.4,264361.02
893.5,265010.59
893.6,265661.19
893.7,266313.2
893.8,266965.83
893.9,267619.86
894.0,268274.53
894.1,268930.23
894.2,269587.35
894.3,270245.1
894.4,270904.3
894.5,271564.12
894.6,272224.99
894.7,272887.33
894.8,273550.27
894.9,274214.67
895.0,274879.71
895.1,275545.75
895.2,276213.26
895.3,276881.35
895.4,277550.9
895.5,278221.08
895.6,278892.3
895.7,279564.95
895.8,280238.22
895.9,280912.94
896.0,281588.27
896.1,282264.61
896.2,282942.41
896.3,283620.82
896.4,284300.72
896.5,284981.2
896.6,285662.74
896.7,286345.73
896.8,287029.34
896.9,287714.4
897.0,288400.1
897.1,289086.86
897.2,289775.07
897.3,290463.92
897.4,291154.23
897.5,291845.2
897.6,292537.19
897.7,293230.65
897.8,293924.77
897.9,294620.34
898.0,295316.57
898.1,296013.83
898.2,296712.6
898.3,297412.01
898.4,298112.92
898.5,298814.46
898.6,299517.09
898.7,300221.21
898.8,300925.98
898.9,301632.25
899.0,302339.17
899.1,303047.21
899.2,303756.72
899.3,304466.91
899.4,305178.63
899.5,305891.01
899.6,306604.48
899.7,307319.47
899.8,308035.14
899.9,308752.36
900.0,309470.24
900.1,310189.25
900.2,310909.84
900.3,311631.1
900.4,312353.95
900.5,313077.44
900.6,313802.07
900.7,314528.25
900.8,315255.11
900.9,315983.55
901.0,316712.64
901.1,317442.87
901.2,318174.64
901.3,318907.08
901.4,319641.08
901.5,320375.77
901.6,321111.57
901.7,321848.91
901.8,322586.96
901.9,323326.57
902.0,324066.87
902.1,324808.31
902.2,325551.32
902.3,326295.04
902.4,327040.33
902.5,327786.33
902.6,328533.5
902.7,329282.27
902.8,330031.77
902.9,330782.89
903.0,331534.76
903.1,332287.84
903.2,333042.53
903.3,333797.98
903.4,334555.09
903.5,335312.96
903.6,336072.05
903.7,336832.81
903.8,337594.35
903.9,338357.57
904.0,339121.55
904.1,339886.78
904.2,340653.68
904.3,341421.35
904.4,342190.69
904.5,342960.8
904.6,343732.14
904.7,344505.17
904.8,345278.98
904.9,346054.48
905.0,346830.7
905.1,347608.15
905.2,348387.3
905.3,349167.17
905.4,349948.73
905.5,350730.98
905.6,351514.45
905.7,352299.54
905.8,353085.36
905.9,353872.8
906.0,354660.94
906.1,355450.26
906.2,356241.28
906.3,357032.97
906.4,357826.34
906.5,358620.41
906.6,359415.65
906.7,360212.55
906.8,361010.14
906.9,361809.36
907.0,362609.28
907.1,363410.34
907.2,364213.03
907.3,365016.39
907.4,365821.37
907.5,366627.0
907.6,367433.79
907.7,368242.2
907.8,369051.25
907.9,369861.96
908.0,370673.31
908.1,371485.81
908.2,372299.95
908.3,373114.76
908.4,373931.21
908.5,374748.32
908.6,375566.55
908.7,376386.46
908.8,377207.02
908.9,378029.25
909.0,378852.21
909.1,379676.45
909.2,380501.84
909.3,381328.39
909.4,382156.1
909.5,382984.95
909.6,383814.97
909.7,384646.13
909.8,385478.45
909.9,386311.92
910.0,387146.55
910.1,387982.33
910.2,388819.26
910.3,389657.35
910.4,390496.6
910.5,391336.99
910.6,392178.54
910.7,393021.24
910.8,393865.1
910.9,394710.11
911.0,395556.28
911.1,396403.6
911.2,397252.07
911.3,398101.7
911.4,398952.48
911.5,399804.41
911.6,400657.5
911.7,401511.74
911.8,402367.14
911.9,403223.69
912.0,404081.39
912.1,404940.25
912.2,405800.26
912.3,406661.43
912.4,407523.74
912.5,408387.22
912.6,409251.84
912.7,410117.62
912.8,410984.56
912.9,411852.65
913.0,412721.89
913.1,413592.28
913.2,414463.83
913.3,415336.54
913.4,416210.39
913.5,417085.41
913.6,417961.57
913.7,418838.89
913.8,419717.36
913.9,420596.99
914.0,421477.77
914.1,422359.7
914.2,423242.79
914.3,424127.03
914.4,425012.43
914.5,425898.98
914.6,426786.68
914.7,427675.54
914.8,428565.55
914.9,429456.72
915.0,430349.03
915.1,431242.51
915.2,432137.13
915.3,433032.91
915.4,433929.85
915.5,434827.94
915.6,435727.18
915.7,436627.57
915.8,437529.12
915.9,438431.83
916.0,439335.68
916.1,440240.7
916.2,441146.86
916.3,442054.18
916.4,442962.65
916.5,443872.28
916.6,444783.06
916.7,445694.99
916.8,446608.08
916.9,447522.32
917.0,448437.72
917.1,449354.27
917.2,450271.97
917.3,451190.83
917.4,452110.84
917.5,453032.0
917.6,453954.32
917.7,454877.8
917.8,455802.42
917.9,456728.2
918.0,457655.14
918.1,458583.22
918.2,459512.47
918.3,460442.86
918.4,461374.41
918.5,462307.11
918.6,463240.97
918.7,464175.98
918.8,465112.15
918.9,466049.47
919.0,466987.94
919.1,467927.56
919.2,468868.34
919.3,469810.28
919.4,470753.37
919.5,471697.61
919.6,472643.0
919.7,473589.55
919.8,474537.26
919.9,475486.11
920.0,476436.12
920.1,477387.29
