08104650 Elevation,08104650 Capacity
755.9,7301.5
756.0,7346.39
756.1,7391.45
756.2,7436.71
756.3,7482.1
756.4,7527.7
756.5,7573.45
756.6,7619.37
756.7,7665.51
756.8,7711.79
756.9,7758.28
757.0,7804.93
757.1,7851.78
757.2,7898.85
757.3,7946.09
757.4,7993.55
757.5,8041.19
757.6,8089.04
757.7,8137.12
757.8,8185.38
757.9,8233.85
758.0,8282.48
758.1,8331.3
758.2,8380.32
758.3,8429.5
758.4,8478.88
758.5,8528.41
758.6,8578.13
758.7,8628.05
758.8,8678.12
758.9,8728.39
759.0,8778.8
759.1,8829.39
759.2,8880.19
759.3,8931.14
759.4,8982.31
759.5,9033.63
759.6,9085.15
759.7,9136.92
759.8,9188.86
759.9,9241.04
760.0,9293.38
760.1,9345.93
760.2,9398.71
760.3,9451.65
760.4,9504.83
760.5,9558.17
760.6,9611.72
760.7,9665.5
760.8,9719.45
760.9,9773.63
761.0,9827.97
761.1,9882.52
761.2,9937.29
761.3,9992.22
761.4,10047.38
761.5,10102.71
761.6,10158.24
761.7,10214.0
761.8,10269.93
761.9,10326.1
762.0,10382.42
762.1,10438.95
762.2,10495.72
762.3,10552.67
762.4,10609.86
762.5,10667.23
762.6,10724.81
762.7,10782.63
762.8,10840.61
762.9,10898.83
763.0,10957.21
763.1,11015.8
763.2,11074.62
763.3,11133.6
763.4,11192.83
763.5,11252.22
763.6,11311.81
763.7,11371.63
763.8,11431.62
763.9,11491.85
764.0,11552.26
764.1,11612.9
764.2,11673.79
764.3,11734.88
764.4,11796.22
764.5,11857.76
764.6,11919.5
764.7,11981.51
764.8,12043.7
764.9,12106.15
765.0,12168.81
765.1,12231.73
765.2,12294.96
765.3,12358.38
765.4,12422.06
765.5,12485.92
765.6,12550.01
765.7,12614.34
765.8,12678.85
765.9,12743.62
766.0,12808.57
766.1,12873.75
766.2,12939.2
766.3,13004.84
766.4,13070.76
766.5,13136.87
766.6,13203.23
766.7,13269.87
766.8,13336.7
766.9,13403.83
767.0,13471.16
767.1,13538.73
767.2,13606.63
767.3,13674.76
767.4,13743.18
767.5,13811.79
767.6,13880.65
767.7,13949.8
767.8,14019.16
767.9,14088.82
768.0,14158.69
768.1,14228.81
768.2,14299.24
768.3,14369.87
768.4,14440.81
768.5,14511.95
768.6,14583.33
768.7,14655.01
768.8,14726.88
768.9,14799.04
769.0,14871.4
769.1,14944.01
769.2,15016.91
769.3,15090.02
769.4,15163.43
769.5,15237.05
769.6,15310.93
769.7,15385.12
769.8,15459.52
769.9,15534.24
770.0,15609.18
770.1,15684.38
770.2,15759.89
770.3,15835.61
770.4,15911.61
770.5,15987.82
770.6,16064.26
770.7,16141.0
770.8,16217.92
770.9,16295.14
771.0,16372.56
771.1,16450.23
771.2,16528.2
771.3,16606.38
771.4,16684.85
771.5,16763.53
771.6,16842.47
771.7,16921.7
771.8,17001.13
771.9,17080.85
772.0,17160.77
772.1,17240.93
772.2,17321.34
772.3,17401.93
772.4,17482.78
772.5,17563.79
772.6,17645.01
772.7,17726.49
772.8,17808.14
772.9,17890.05
773.0,17972.13
773.1,18054.44
773.2,18137.02
773.3,18219.79
773.4,18302.86
773.5,18386.13
773.6,18469.65
773.7,18553.48
773.8,18637.52
773.9,18721.86
774.0,18806.4
774.1,18891.17
774.2,18976.23
774.3,19061.48
774.4,19147.01
774.5,19232.72
774.6,19318.66
774.7,19404.88
774.8,19491.27
774.9,19577.95
775.0,19664.79
775.1,19751.86
775.2,19839.21
775.3,19926.72
775.4,20014.52
775.5,20102.49
775.6,20190.69
775.7,20279.17
775.8,20367.83
775.9,20456.77
776.0,20545.89
776.1,20635.24
776.2,20724.89
776.3,20814.71
776.4,20904.83
776.5,20995.14
776.6,21085.69
776.7,21176.55
776.8,21267.58
776.9,21358.92
777.0,21450.44
777.1,21542.22
777.2,21634.3
777.3,21726.57
777.4,21819.15
777.5,21911.91
777.6,22004.92
777.7,22098.24
777.8,22191.75
777.9,22285.58
778.0,22379.62
778.1,22473.91
778.2,22568.53
778.3,22663.35
778.4,22758.48
778.5,22853.8
778.6,22949.39
778.7,23045.28
778.8,23141.37
778.9,23237.77
779.0,23334.36
779.1,23431.2
779.2,23528.35
779.3,23625.69
779.4,23723.33
779.5,23821.17
779.6,23919.26
779.7,24017.67
779.8,24116.27
779.9,24215.2
780.0,24314.34
780.1,24413.77
780.2,24513.54
780.3,24613.54
780.4,24713.88
780.5,24814.45
780.6,24915.29
780.7,25016.46
780.8,25117.85
780.9,25219.57
781.0,25321.5
781.1,25423.7
781.2,25526.22
781.3,25628.95
781.4,25732.01
781.5,25835.28
781.6,25938.82
781.7,26042.68
781.8,26146.72
781.9,26251.08
782.0,26355.62
782.1,26460.41
782.2,26565.51
782.3,26670.8
782.4,26776.45
782.5,26882.31
782.6,26988.45
782.7,27094.95
782.8,27201.67
782.9,27308.76
783.0,27416.07
783.1,27523.68
783.2,27631.66
783.3,27739.88
783.4,27848.46
783.5,27957.27
783.6,28066.37
783.7,28175.84
783.8,28285.53
783.9,28395.58
784.0,28505.86
784.1,28616.45
784.2,28727.4
784.3,28838.59
784.4,28950.14
784.5,29061.92
784.6,29174.01
784.7,29286.46
784.8,29399.14
784.9,29512.19
785.0,29625.48
785.1,29739.06
785.2,29853.02
785.3,29967.21
785.4,30081.76
785.5,30196.53
785.6,30311.58
785.7,30426.98
785.8,30542.58
785.9,30658.52
786.0,30774.66
786.1,30891.07
786.2,31007.82
786.3,31124.78
786.4,31242.07
786.5,31359.55
786.6,31477.3
786.7,31595.37
786.8,31713.63
786.9,31832.24
787.0,31951.03
787.1,32070.09
787.2,32189.5
787.3,32309.09
787.4,32429.02
787.5,32549.14
787.6,32669.53
787.7,32790.25
787.8,32911.16
787.9,33032.4
788.0,33153.82
788.1,33275.5
788.2,33397.48
788.3,33519.64
788.4,33642.11
788.5,33764.75
788.6,33887.62
788.7,34010.83
788.8,34134.19
788.9,34257.86
789.0,34381.67
789.1,34505.71
789.2,34630.04
789.3,34754.51
789.4,34879.28
789.5,35004.18
789.6,35129.31
789.7,35254.72
789.8,35380.27
789.9,35506.11
790.0,35632.09
790.1,35758.28
790.2,35884.75
790.3,36011.36
790.4,36138.26
790.5,36265.28
790.6,36392.51
790.7,36520.03
790.8,36647.67
790.9,36775.6
791.0,36903.65
791.1,37031.95
791.2,37160.45
791.3,37289.16
791.4,37418.07
791.5,37547.19
791.6,37676.51
791.7,37806.04
791.8,37935.78
791.9,38065.72
792.0,38195.87
792.1,38326.22
792.2,38456.78
792.3,38587.55
792.4,38718.52
792.5,38849.7
792.6,38981.08
792.7,39112.68
792.8,39244.47
792.9,39376.48
793.0,39508.69
793.1,39641.1
793.2,39773.72
793.3,39906.55
793.4,40039.58
793.5,40172.82
793.6,40306.27
793.7,40439.92
793.8,40573.78
793.9,40707.85
794.0,40842.12
794.1,40976.59
794.2,41111.28
794.3,41246.17
794.4,41381.26
794.5,41516.56
794.6,41652.07
794.7,41787.78
794.8,41923.7
794.9,42059.83
795.0,42196.16
795.1,42332.7
795.2,42469.44
795.3,42606.39
795.4,42743.55
795.5,42880.91
795.6,43018.48
795.7,43156.25
795.8,43294.24
795.9,43432.42
796.0,43570.82
796.1,43709.41
796.2,43848.22
796.3,43987.23
796.4,44126.45
796.5,44265.87
796.6,44405.5
796.7,44545.34
796.8,44685.38
796.9,44825.63
797.0,44966.08
797.1,45106.74
797.2,45247.61
797.3,45388.68
797.4,45529.96
797.5,45671.44
797.6,45813.14
797.7,45955.03
797.8,46097.14
797.9,46239.44
798.0,46381.96
798.1,46524.68
798.2,46667.61
798.3,46810.74
798.4,46954.08
798.5,47097.63
798.6,47241.38
798.7,47385.34
798.8,47529.5
798.9,47673.87
799.0,47818.45
799.1,47963.23
799.2,48108.22
799.3,48253.42
799.4,48398.82
799.5,48544.42
799.6,48690.24
799.7,48836.26
799.8,48982.48
799.9,49128.91
800.0,49275.55
800.1,49422.39
800.2,49569.44
800.3,49716.7
800.4,49864.16
800.5,50011.83
800.6,50159.71
800.7,50307.79
800.8,50456.07
800.9,50604.56
801.0,50753.26
801.1,50902.17
801.2,51051.28
801.3,51200.6
801.4,51350.12
801.5,51499.85
801.6,51649.78
801.7,51799.93
801.8,51950.27
801.9,52100.83
802.0,52251.59
802.1,52402.55
802.2,52553.73
802.3,52705.1
802.4,52856.69
802.5,53008.48
802.6,53160.48
802.7,53312.68
802.8,53465.09
802.9,53617.7
803.0,53770.52
803.1,53923.55
803.2,54076.78
803.3,54230.22
803.4,54383.87
803.5,54537.72
803.6,54691.78
803.7,54846.04
803.8,55000.51
803.9,55155.19
804.0,55310.07
804.1,55465.16
804.2,55620.46
804.3,55775.96
804.4,55931.66
804.5,56087.58
804.6,56243.69
804.7,56400.02
804.8,56556.55
804.9,56713.29
805.0,56870.23
805.1,57027.38
805.2,57184.74
805.3,57342.3
805.4,57500.07
805.5,57658.04
805.6,57816.22
805.7,57974.61
805.8,58133.2
805.9,58292.0
806.0,58451.0
806.1,58610.21
806.2,58769.63
806.3,58929.25
806.4,59089.08
806.5,59249.12
806.6,59409.36
806.7,59569.81
806.8,59730.46
806.9,59891.32
807.0,60052.39
807.1,60213.66
807.2,60375.14
807.3,60536.82
807.4,60698.71
807.5,60860.81
807.6,61023.11
807.7,61185.62
807.8,61348.33
807.9,61511.25
808.0,61674.38
808.1,61837.71
808.2,62001.25
808.3,62165.0
808.4,62328.95
808.5,62493.11
808.6,62657.47
808.7,62822.04
808.8,62986.82
808.9,63151.8
809.0,63316.99
809.1,63482.38
809.2,63647.98
809.3,63813.79
809.4,63979.8
809.5,64146.02
809.6,64312.44
809.7,64479.07
809.8,64645.91
809.9,64812.95
810.0,64980.2
810.1,65147.66
810.2,65315.32
810.3,65483.19
810.4,65651.26
810.5,65819.54
810.6,65988.03
810.7,66156.72
810.8,66325.62
810.9,66494.72
811.0,66664.03
811.1,66833.55
811.2,67003.27
811.3,67173.2
811.4,67343.34
811.5,67513.68
811.6,67684.22
811.7,67854.98
811.8,68025.94
811.9,68197.1
812.0,68368.47
812.1,68540.05
812.2,68711.83
812.3,68883.82
812.4,69056.02
812.5,69228.42
812.6,69401.03
812.7,69573.85
812.8,69746.87
812.9,69920.09
813.0,70093.53
813.1,70267.16
813.2,70441.01
813.3,70615.06
813.4,70789.32
813.5,70963.78
813.6,71138.45
813.7,71313.33
813.8,71488.41
813.9,71663.7
814.0,71839.19
814.1,72014.89
814.2,72190.8
814.3,72366.91
814.4,72543.23
814.5,72719.75
814.6,72896.48
814.7,73073.42
814.8,73250.56
814.9,73427.91
815.0,73605.47
815.1,73783.23
815.2,73961.19
815.3,74139.37
815.4,74317.75
815.5,74496.33
815.6,74675.12
815.7,74854.12
815.8,75033.33
815.9,75212.74
816.0,75392.35
816.1,75572.17
816.2,75752.2
816.3,75932.44
816.4,76112.88
816.5,76293.53
816.6,76474.38
816.7,76655.44
816.8,76836.7
816.9,77018.17
817.0,77199.85
817.1,77381.73
817.2,77563.82
817.3,77746.12
817.4,77928.62
817.5,78111.33
817.6,78294.24
817.7,78477.36
817.8,78660.69
817.9,78844.22
818.0,79027.96
818.1,79211.91
818.2,79396.06
818.3,79580.41
818.4,79764.98
818.5,79949.75
818.6,80134.72
818.7,80319.9
818.8,80505.29
818.9,80690.88
819.0,80876.68
819.1,81062.69
819.2,81248.9
819.3,81435.32
819.4,81621.94
819.5,81808.77
819.6,81995.81
819.7,82183.05
819.8,82370.5
819.9,82558.16
820.0,82746.02
820.1,82934.08
820.2,83122.36
820.3,83310.84
820.4,83499.52
820.5,83688.41
820.6,83877.51
820.7,84066.82
820.8,84256.33
820.9,84446.04
821.0,84635.96
821.1,84826.09
821.2,85016.43
821.3,85206.97
821.4,85397.71
821.5,85588.67
821.6,85779.82
821.7,85971.19
821.8,86162.76
821.9,86354.54
822.0,86546.52
822.1,86738.71
822.2,86931.1
822.3,87123.71
822.4,87316.51
822.5,87509.53
822.6,87702.75
822.7,87896.17
822.8,88089.81
822.9,88283.64
823.0,88477.69
823.1,88671.94
823.2,88866.4
823.3,89061.06
823.4,89255.93
823.5,89451.0
823.6,89646.28
823.7,89841.77
823.8,90037.46
823.9,90233.36
824.0,90429.47
824.1,90625.78
824.2,90822.3
824.3,91019.02
824.4,91215.95
824.5,91413.09
824.6,91610.43
824.7,91807.98
824.8,92005.73
824.9,92203.69
825.0,92401.86
825.1,92600.23
825.2,92798.81
825.3,92997.6
825.4,93196.59
825.5,93395.79
825.6,93595.19
825.7,93794.8
825.8,93994.61
825.9,94194.64
826.0,94394.86
